,Unnamed: 0_level_0_Minute,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Squad,Unnamed: 3_level_0_xG,Unnamed: 4_level_0_PSxG,Unnamed: 5_level_0_Outcome,Unnamed: 6_level_0_Distance,Unnamed: 7_level_0_Body Part,Unnamed: 8_level_0_Notes,SCA 1_Player,SCA 1_Event,SCA 2_Player,SCA 2_Event
14,39.0,Danny Ings,Southampton,0.82,0.98,Goal,4.0,Left Foot,,Danny Ings,Tackle,,
15,43.0,Harry Kane,Tottenham,0.44,0.9,Goal,14.0,Right Foot,,Christian Eriksen,Pass (Live),Son Heung-min,Pass (Live)
16,,,,,,,,,,,,,
17,57.0,James Ward-Prowse,Southampton,0.06,0.42,Saved,31.0,Right Foot,Free kick,Sofiane Boufal,Fouled,James Ward-Prowse,Pass (Live)
18,57.0,Pierre Højbjerg,Southampton,0.02,,Off Target,23.0,Right Foot,Volley,Ryan Bertrand,Pass (Dead),James Ward-Prowse,Shot
19,62.0,Maya Yoshida,Southampton,0.13,0.26,Saved,7.0,Head,,James Ward-Prowse,Pass (Dead),Oriol Romeu,Pass (Live)
20,63.0,Nathan Redmond,Southampton,0.03,,Off Target,26.0,Right Foot,,Danny Ings,Pass (Live),Maya Yoshida,Tackle
21,84.0,Harry Kane,Tottenham,0.06,,Off Target,16.0,Left Foot,,Harry Kane,Take-On,Érik Lamela,Pass (Live)
22,87.0,Eric Dier,Tottenham,0.19,0.2,Saved,10.0,Right Foot,Volley,Christian Eriksen,Pass (Dead),Érik Lamela,Fouled
23,87.0,Stuart Armstrong,Southampton,0.02,0.29,Saved,26.0,Right Foot,,Ryan Bertrand,Pass (Live),James Ward-Prowse,Pass (Live)
0,5,Aaron Cresswell,West Ham,0.01,,Blocked,29.0,Left Foot,,Pablo Fornals,Pass (Dead),Mark Noble,Pass (Live)
1,9,Pablo Fornals,West Ham,0.03,,Blocked,27.0,Right Foot,,Felipe Anderson,Pass (Live),Felipe Anderson,Tackle
2,10,Andriy Yarmolenko,West Ham,0.07,0.32,Goal,16.0,Left Foot,,Sébastien Haller,Pass (Live),Felipe Anderson,Pass (Live)
3,17,Joshua King,Bournemouth,0.29,0.08,Goal,5.0,Right Foot,,Diego Rico,Pass (Live),Harry Wilson,Pass (Live)
4,31,Dominic Solanke,Bournemouth,0.05,,Off Target,7.0,Head,,Diego Rico,Pass (Dead),Jefferson Lerma,Pass (Live)
5,35,Aaron Cresswell,West Ham,0.06,,Off Target,26.0,Left Foot,Free kick,Andriy Yarmolenko,Fouled,Mark Noble,Pass (Live)
6,36,Mark Noble,West Ham,0.06,,Off Target,15.0,Right Foot,,Pablo Fornals,Pass (Live),Andriy Yarmolenko,Pass (Live)
7,40,Nathan Aké,Bournemouth,0.06,,Off Target,11.0,Head,,Diego Rico,Pass (Dead),,
8,45+1,Pablo Fornals,West Ham,0.11,,Blocked,10.0,Right Foot,,Ryan Fredericks,Pass (Live),Andriy Yarmolenko,Pass (Live)
9,45+1,Felipe Anderson,West Ham,0.06,0.11,Saved,14.0,Right Foot,Volley,Pablo Fornals,Shot,,
10,,,,,,,,,,,,,
11,46,Callum Wilson,Bournemouth,0.26,0.72,Goal,16.0,Right Foot,,Joshua King,Pass (Live),Dominic Solanke,Pass (Live)
12,48,Pablo Fornals,West Ham,0.07,,Blocked,20.0,Left Foot,,Sébastien Haller,Pass (Live),Ryan Fredericks,Pass (Live)
13,49,Sébastien Haller,West Ham,0.18,0.22,Saved,6.0,Right Foot,Volley,Aaron Cresswell,Pass (Live),Pablo Fornals,Shot
14,50,Pablo Fornals,West Ham,0.08,,Blocked,18.0,Right Foot,,Andriy Yarmolenko,Pass (Live),Sébastien Haller,Pass (Live)
15,54,Philip Billing,Bournemouth,0.06,,Blocked,15.0,Left Foot,,Callum Wilson,Pass (Live),Harry Wilson,Pass (Live)
16,54,Callum Wilson,Bournemouth,0.08,,Blocked,9.0,Head,,Diego Rico,Pass (Dead),Philip Billing,Shot
17,54,Nathan Aké,Bournemouth,0.13,,Blocked,10.0,Left Foot,Volley,Callum Wilson,Shot,,
18,59,Callum Wilson,Bournemouth,0.11,,Off Target,10.0,Head,,Diego Rico,Pass (Live),Harry Wilson,Pass (Dead)
19,61,Sébastien Haller,West Ham,0.06,,Off Target,10.0,Head,,Pablo Fornals,Pass (Dead),,
20,64,Andriy Yarmolenko,West Ham,0.05,,Off Target,15.0,Left Foot,,Sébastien Haller,Pass (Live),Felipe Anderson,Pass (Live)
21,67,Callum Wilson,Bournemouth,0.07,0.05,Saved,21.0,Right Foot,,Callum Wilson,Take-On,Jack Stacey,Pass (Live)
22,67,Dominic Solanke,Bournemouth,0.2,,Off Target,6.0,Head,,Diego Rico,Pass (Dead),Callum Wilson,Shot
23,68,Felipe Anderson,West Ham,0.03,,Blocked,23.0,Right Foot,,Manuel Lanzini,Pass (Live),Manuel Lanzini,Take-On
24,70,Felipe Anderson,West Ham,0.31,0.16,Saved,3.0,Head,,Andriy Yarmolenko,Pass (Live),Manuel Lanzini,Pass (Live)
25,73,Callum Wilson,Bournemouth,0.58,0.6,Saved,9.0,Right Foot,,Harry Wilson,Pass (Live),Dominic Solanke,Pass (Live)
26,74,Aaron Cresswell,West Ham,0.27,0.07,Goal,10.0,Left Foot,Deflected,Felipe Anderson,Pass (Live),Andriy Yarmolenko,Pass (Live)
27,79,Manuel Lanzini,West Ham,0.12,,Blocked,11.0,Right Foot,,Ryan Fredericks,Pass (Live),Sébastien Haller,Pass (Live)
28,81,Callum Wilson,Bournemouth,0.07,0.1,Saved,10.0,Right Foot,,Diego Rico,Pass (Live),Nathan Aké,Pass (Live)
29,83,Declan Rice,West Ham,0.03,0.07,Saved,30.0,Right Foot,,Manuel Lanzini,Pass (Live),Felipe Anderson,Pass (Live)
30,85,Dominic Solanke,Bournemouth,0.04,,Blocked,24.0,Left Foot,,Jefferson Lerma,Pass (Live),,
0,1.0,Danny Welbeck,Watford,0.02,,Off Target,33.0,Right Foot,,Ismaila Sarr,Pass (Live),,
1,2.0,Raúl Jiménez,Wolves,0.04,,Off Target,15.0,Right Foot,,Willy Boly,Pass (Live),Conor Coady,Pass (Live)
2,9.0,Raúl Jiménez,Wolves,0.42,,Off Target,5.0,Right Foot,,Pedro Neto,Pass (Live),,
3,18.0,Matt Doherty,Wolves,0.71,0.86,Goal,4.0,Left Foot,,Pedro Neto,Pass (Live),Jonny Castro,Pass (Live)
4,19.0,Gerard Deulofeu,Watford,0.03,,Off Target,20.0,Right Foot,,José Holebas,Pass (Live),Abdoulaye Doucouré,Pass (Live)
5,35.0,Ismaila Sarr,Watford,0.05,,Off Target,18.0,Right Foot,,Gerard Deulofeu,Pass (Live),Tom Cleverley,Pass (Live)
6,38.0,Danny Welbeck,Watford,0.1,,Blocked,9.0,Right Foot,,Danny Welbeck,Take-On,Tom Cleverley,Pass (Live)
7,,,,,,,,,,,,,
8,54.0,José Holebas,Watford,0.1,0.07,Saved,8.0,Head,,Roberto Pereyra,Pass (Live),Danny Welbeck,Pass (Live)
9,54.0,Tom Cleverley,Watford,0.82,0.97,Saved,3.0,Left Foot,,José Holebas,Shot,,
10,55.0,Pedro Neto,Wolves,0.05,0.04,Saved,18.0,Right Foot,,Raúl Jiménez,Pass (Live),Matt Doherty,Pass (Live)
11,61.0,Morgan Gibbs-White,Wolves,0.05,,Off Target,12.0,Head,,Matt Doherty,Pass (Live),Adama Traoré,Pass (Live)
12,63.0,José Holebas,Watford,0.03,,Off Target,22.0,Right Foot,,Danny Welbeck,Pass (Live),Roberto Pereyra,Pass (Live)
13,72.0,Danny Welbeck,Watford,0.05,0.13,Saved,13.0,Right Foot,,Andre Gray,Pass (Live),Roberto Pereyra,Pass (Dead)
14,72.0,Roberto Pereyra,Watford,0.05,,Off Target,11.0,Other,,Daryl Janmaat,Pass (Live),Andre Gray,Pass (Live)
15,73.0,Jonny Castro,Wolves,0.09,,Off Target,5.0,Left Foot,Volley,Adama Traoré,Pass (Live),Leander Dendoncker,Pass (Live)
16,82.0,Andre Gray,Watford,0.04,0.07,Saved,15.0,Left Foot,,Roberto Pereyra,Pass (Live),,
17,84.0,Abdoulaye Doucouré,Watford,0.03,0.15,Saved,28.0,Right Foot,,Étienne Capoue,Pass (Live),Craig Dawson,Pass (Live)
18,85.0,Étienne Capoue,Watford,0.04,,Blocked,31.0,Right Foot,,Roberto Pereyra,Pass (Live),,
19,86.0,Andre Gray,Watford,0.05,,Blocked,13.0,Right Foot,,Tom Cleverley,Pass (Live),Daryl Janmaat,Pass (Live)
20,87.0,Danny Welbeck,Watford,0.08,,Off Target,5.0,Head,,José Holebas,Pass (Dead),Andre Gray,Shot
0,1,Riyad Mahrez,Manchester City,0.04,0.31,Saved,28.0,Left Foot,,Riyad Mahrez,Take-On,Nicolás Otamendi,Pass (Live)
1,12,İlkay Gündoğan,Manchester City,0.73,,Woodwork,3.0,Left Foot,,Riyad Mahrez,Pass (Live),Rodri,Pass (Live)
2,12,Riyad Mahrez,Manchester City,0.08,0.4,Saved,8.0,Right Foot,,Kevin De Bruyne,Pass (Live),Nicolás Otamendi,Pass (Live)
3,14,Lucas Digne,Everton,0.09,,Off Target,22.0,Left Foot,Free kick,Richarlison,Fouled,Jordan Pickford,Pass (Live)
4,23,Gylfi Sigurðsson,Everton,0.07,,Blocked,16.0,Left Foot,,Lucas Digne,Pass (Live),Alex Iwobi,Pass (Live)
5,24,Gabriel Jesus,Manchester City,0.57,0.64,Goal,4.0,Head,,Kevin De Bruyne,Pass (Live),Riyad Mahrez,Pass (Live)
6,25,Gylfi Sigurðsson,Everton,0.03,0.07,Saved,25.0,Right Foot,,Alex Iwobi,Pass (Live),Alex Iwobi,Pass (Live)
7,29,Riyad Mahrez,Manchester City,0.09,0.06,Saved,14.0,Right Foot,,Raheem Sterling,Pass (Live),Kevin De Bruyne,Pass (Live)
8,33,Riyad Mahrez,Manchester City,0.06,0.14,Saved,21.0,Left Foot,,Raheem Sterling,Pass (Live),Riyad Mahrez,Pass (Live)
9,33,Séamus Coleman,Everton,0.11,,Blocked,6.0,Right Foot,,Fabian Delph,Pass (Live),Morgan Schneiderlin,Pass (Live)
10,33,Dominic Calvert-Lewin,Everton,0.98,0.98,Goal,1.0,Head,,Séamus Coleman,Shot,,
11,36,Gabriel Jesus,Manchester City,0.05,,Off Target,9.0,Head,,Oleksandr Zinchenko,Pass (Live),İlkay Gündoğan,Pass (Live)
12,38,Kevin De Bruyne,Manchester City,0.03,,Blocked,27.0,Right Foot,,Rodri,Pass (Live),,
13,39,Richarlison,Everton,0.07,0.16,Saved,11.0,Head,,Gylfi Sigurðsson,Pass (Dead),Dominic Calvert-Lewin,Fouled
14,44,Gabriel Jesus,Manchester City,0.05,,Off Target,14.0,Left Foot,,Riyad Mahrez,Pass (Live),Kevin De Bruyne,Pass (Live)
15,45+3,Gabriel Jesus,Manchester City,0.08,,Blocked,7.0,Head,,Raheem Sterling,Pass (Live),Kevin De Bruyne,Pass (Live)
16,45+4,İlkay Gündoğan,Manchester City,0.06,0.13,Saved,21.0,Right Foot,,Rodri,Pass (Live),Kyle Walker,Pass (Live)
17,,,,,,,,,,,,,
18,47,İlkay Gündoğan,Manchester City,0.08,,Blocked,12.0,Right Foot,,Raheem Sterling,Pass (Live),Kevin De Bruyne,Pass (Live)
19,49,Kevin De Bruyne,Manchester City,0.11,,Off Target,9.0,Right Foot,,Kevin De Bruyne,Take-On,Riyad Mahrez,Pass (Live)
20,51,Richarlison,Everton,0.07,,Off Target,12.0,Head,,Gylfi Sigurðsson,Pass (Dead),Dominic Calvert-Lewin,Fouled
21,54,Yerry Mina,Everton,0.32,0.65,Saved,6.0,Head,,Lucas Digne,Pass (Dead),Richarlison,Fouled
22,60,Raheem Sterling,Manchester City,0.46,,Off Target,11.0,Right Foot,,Riyad Mahrez,Pass (Live),Kevin De Bruyne,Pass (Live)
23,69,Raheem Sterling,Manchester City,0.05,,Blocked,18.0,Right Foot,,Raheem Sterling,Pass (Live),Oleksandr Zinchenko,Pass (Live)
24,71,Riyad Mahrez,Manchester City,0.08,0.55,Goal,25.0,Left Foot,Free kick,Kevin De Bruyne,Fouled,Kyle Walker,Pass (Live)
25,74,Sergio Agüero,Manchester City,0.04,,Off Target,28.0,Right Foot,,Sergio Agüero,Take-On,Fernandinho,Pass (Live)
26,76,Dominic Calvert-Lewin,Everton,0.44,0.42,Saved,9.0,Right Foot,,Gylfi Sigurðsson,Pass (Live),Richarlison,Pass (Live)
27,79,Yerry Mina,Everton,0.06,0.31,Saved,10.0,Head,,Gylfi Sigurðsson,Pass (Dead),Morgan Schneiderlin,Pass (Live)
28,79,Dominic Calvert-Lewin,Everton,0.22,,Off Target,3.0,Left Foot,,Yerry Mina,Shot,,
29,83,Yerry Mina,Everton,0.08,0.02,Saved,9.0,Head,,Gylfi Sigurðsson,Pass (Dead),Séamus Coleman,Take-On
30,84,Raheem Sterling,Manchester City,0.13,0.15,Goal,9.0,Left Foot,Volley,Sergio Agüero,Shot,,
31,84,Sergio Agüero,Manchester City,0.05,,Saved off Target,11.0,Right Foot,,Sergio Agüero,Pass (Live),Sergio Agüero,Take-On
0,2,Ayoze Pérez,Leicester City,0.43,0.37,Saved,9.0,Left Foot,,Harvey Barnes,Pass (Live),Harvey Barnes,Take-On
1,12,Isaac Hayden,Newcastle Utd,0.03,,Off Target,24.0,Right Foot,,Miguel Almirón,Pass (Live),Yoshinori Mutō,Pass (Live)
2,14,Youri Tielemans,Leicester City,0.05,,Blocked,17.0,Right Foot,,Ricardo Pereira,Pass (Live),Dennis Praet,Pass (Live)
3,15,Youri Tielemans,Leicester City,0.03,,Off Target,14.0,Left Foot,Volley,Ayoze Pérez,Pass (Live),Çağlar Söyüncü,Pass (Live)
4,16,Ricardo Pereira,Leicester City,0.04,0.31,Goal,24.0,Left Foot,,Ricardo Pereira,Pass (Live),Jonny Evans,Pass (Live)
5,29,Dennis Praet,Leicester City,0.05,,Blocked,15.0,Right Foot,,Youri Tielemans,Pass (Live),Wilfred Ndidi,Pass (Live)
6,30,Fabian Schär,Newcastle Utd,0.02,,Off Target,49.0,Right Foot,,,,,
7,34,Christian Atsu,Newcastle Utd,0.03,,Off Target,20.0,Left Foot,,Sean Longstaff,Pass (Live),Joelinton,Pass (Live)
8,42,Jamie Vardy,Leicester City,0.05,,Off Target,11.0,Head,,Youri Tielemans,Pass (Live),Ben Chilwell,Pass (Live)
9,45+3,Harvey Barnes,Leicester City,0.05,,Off Target,23.0,Right Foot,,Jamie Vardy,Pass (Live),Youri Tielemans,Pass (Live)
10,,,,,,,,,,,,,
11,50,Jamie Vardy,Leicester City,0.07,,Off Target,11.0,Head,,Ben Chilwell,Pass (Live),Ben Chilwell,Take-On
12,54,Jamie Vardy,Leicester City,0.08,0.12,Goal,13.0,Left Foot,,Harvey Barnes,Pass (Live),Dennis Praet,Pass (Live)
13,64,Jamie Vardy,Leicester City,0.61,0.82,Goal,3.0,Head,,Marc Albrighton,Pass (Live),Ben Chilwell,Pass (Live)
14,71,Youri Tielemans,Leicester City,0.03,,Off Target,28.0,Right Foot,Volley,Wilfred Ndidi,Pass (Live),,
15,74,Youri Tielemans,Leicester City,0.05,,Blocked,22.0,Right Foot,,Marc Albrighton,Pass (Live),Wilfred Ndidi,Pass (Live)
16,90,Wilfred Ndidi,Leicester City,0.1,0.19,Goal,11.0,Right Foot,Volley,Jonny Evans,Pass (Live),Ben Chilwell,Pass (Live)
0,29,Andreas Pereira,Manchester Utd,0.08,0.16,Saved,18.0,Left Foot,,Andreas Pereira,Take-On,,
1,30,Nicolas Pépé,Arsenal,0.04,,Off Target,20.0,Left Foot,,Bukayo Saka,Pass (Live),Sead Kolašinac,Pass (Live)
2,36,Nicolas Pépé,Arsenal,0.06,0.33,Saved,14.0,Left Foot,,Pierre-Emerick Aubameyang,Pass (Live),David Luiz,Pass (Live)
3,37,Paul Pogba,Manchester Utd,0.02,,Blocked,29.0,Right Foot,,Ashley Young,Pass (Live),Andreas Pereira,Pass (Live)
4,43,Marcus Rashford,Manchester Utd,0.14,,Blocked,14.0,Left Foot,,Paul Pogba,Pass (Live),,
5,43,Andreas Pereira,Manchester Utd,0.04,,Blocked,19.0,Right Foot,,Jesse Lingard,Pass (Live),Paul Pogba,Pass (Live)
6,44,Bukayo Saka,Arsenal,0.08,0.69,Saved,17.0,Left Foot,,,,,
7,44,Mattéo Guendouzi,Arsenal,0.42,0.7,Saved,8.0,Right Foot,,Bukayo Saka,Shot,,
8,45,Scott McTominay,Manchester Utd,0.05,0.33,Goal,25.0,Right Foot,Deflected,Marcus Rashford,Pass (Live),Andreas Pereira,Pass (Live)
9,,,,,,,,,,,,,
10,52,Lucas Torreira,Arsenal,0.3,,Off Target,12.0,Right Foot,Volley,Pierre-Emerick Aubameyang,Pass (Live),Calum Chambers,Pass (Live)
11,55,David Luiz,Arsenal,0.05,,Blocked,33.0,Right Foot,Free kick,Bukayo Saka,Fouled,Sead Kolašinac,Pass (Live)
12,57,Andreas Pereira,Manchester Utd,0.02,,Off Target,29.0,Right Foot,,Scott McTominay,Pass (Live),David de Gea,Pass (Live)
13,58,Pierre-Emerick Aubameyang,Arsenal,0.43,0.54,Goal,13.0,Left Foot,,Bukayo Saka,Pass (Live),,
14,60,Bukayo Saka,Arsenal,0.34,,Blocked,12.0,Right Foot,,Calum Chambers,Pass (Live),Mattéo Guendouzi,Pass (Live)
15,63,Daniel James,Manchester Utd,0.03,,Blocked,25.0,Left Foot,,Andreas Pereira,Pass (Live),Jesse Lingard,Pass (Live)
16,64,Andreas Pereira,Manchester Utd,0.03,,Blocked,23.0,Left Foot,,Marcus Rashford,Pass (Live),Victor Lindelöf,Pass (Live)
17,64,Paul Pogba,Manchester Utd,0.03,,Off Target,23.0,Right Foot,,Andreas Pereira,Shot,,
18,70,Scott McTominay,Manchester Utd,0.18,,Off Target,6.0,Head,,Ashley Young,Pass (Dead),Jesse Lingard,Pass (Live)
19,70,Marcus Rashford,Manchester Utd,0.04,,Off Target,20.0,Right Foot,,Paul Pogba,Pass (Live),,
20,73,Harry Maguire,Manchester Utd,0.02,0.17,Saved,21.0,Right Foot,,Andreas Pereira,Pass (Live),,
21,79,Fred,Manchester Utd,0.02,,Off Target,30.0,Right Foot,Volley,Ashley Young,Pass (Dead),Daniel James,Take-On
22,88,Dani Ceballos,Arsenal,0.11,,Off Target,17.0,Right Foot,,Dani Ceballos,Take-On,Joe Willock,Pass (Live)
23,89,Scott McTominay,Manchester Utd,0.03,,Blocked,30.0,Right Foot,,Ashley Young,Pass (Live),,
24,90+1,Marcus Rashford,Manchester Utd,0.1,0.57,Saved,23.0,Right Foot,Free kick,Scott McTominay,Fouled,Paul Pogba,Pass (Live)
25,90+2,Reiss Nelson,Arsenal,0.06,0.26,Saved,20.0,Left Foot,,Joe Willock,Pass (Live),Joe Willock,Take-On
26,90+3,Mason Greenwood,Manchester Utd,0.04,,Off Target,22.0,Right Foot,,Fred,Pass (Live),Axel Tuanzebe,Pass (Live)
0,3,Neal Maupay,Brighton,0.93,0.95,Goal,1.0,Head,,Dan Burn,Pass (Live),Dale Stephens,Pass (Live)
1,10,Dale Stephens,Brighton,0.04,,Blocked,19.0,Right Foot,,Aaron Mooy,Pass (Dead),Aaron Connolly,Fouled
2,10,Aaron Connolly,Brighton,0.03,,Blocked,14.0,Head,,Pascal Groß,Pass (Dead),Dale Stephens,Shot
3,26,Christian Eriksen,Tottenham,0.02,0.02,Saved,33.0,Right Foot,,Eric Dier,Pass (Live),,
4,32,Aaron Connolly,Brighton,0.16,0.06,Saved,7.0,Right Foot,,Dan Burn,Pass (Live),Aaron Mooy,Pass (Live)
5,32,Aaron Connolly,Brighton,0.8,0.99,Goal,4.0,Right Foot,Deflected,Aaron Connolly,Shot,,
6,35,Pascal Groß,Brighton,0.03,,Blocked,24.0,Right Foot,,Neal Maupay,Pass (Live),Aaron Connolly,Pass (Live)
7,36,Aaron Connolly,Brighton,0.08,,Off Target,14.0,Right Foot,,Pascal Groß,Pass (Live),Martín Montoya,Pass (Live)
8,42,Martín Montoya,Brighton,0.04,,Blocked,23.0,Right Foot,Volley,Dan Burn,Take-On,Aaron Mooy,Pass (Live)
9,42,Aaron Mooy,Brighton,0.03,,Off Target,29.0,Left Foot,,Aaron Connolly,Pass (Live),Dale Stephens,Pass (Live)
10,43,Aaron Connolly,Brighton,0.04,,Blocked,22.0,Right Foot,,Neal Maupay,Pass (Live),Martín Montoya,Pass (Live)
11,44,Érik Lamela,Tottenham,0.07,,Off Target,14.0,Right Foot,,Harry Kane,Pass (Live),Son Heung-min,Pass (Live)
12,45+5,Neal Maupay,Brighton,0.02,0.02,Saved,29.0,Right Foot,,Dan Burn,Pass (Live),Lewis Dunk,Pass (Live)
13,,,,,,,,,,,,,
14,54,Neal Maupay,Brighton,0.08,,Blocked,13.0,Right Foot,,Adam Webster,Pass (Live),Steven Alzate,Pass (Live)
15,55,Dan Burn,Brighton,0.04,,Blocked,20.0,Right Foot,,Aaron Connolly,Pass (Live),Pascal Groß,Pass (Live)
16,58,Christian Eriksen,Tottenham,0.05,,Blocked,33.0,Right Foot,Free kick,Érik Lamela,Fouled,Toby Alderweireld,Pass (Live)
17,62,Dale Stephens,Brighton,0.03,,Off Target,19.0,Right Foot,Volley,Pascal Groß,Pass (Dead),Dan Burn,Pass (Live)
18,63,Pascal Groß,Brighton,0.07,,Woodwork,23.0,Right Foot,Free kick,Aaron Mooy,Fouled,Pascal Groß,Pass (Live)
19,65,Aaron Connolly,Brighton,0.04,0.56,Goal,19.0,Right Foot,,Lewis Dunk,Pass (Live),Mathew Ryan,Pass (Live)
20,68,Christian Eriksen,Tottenham,0.02,,Off Target,26.0,Left Foot,Volley,Harry Winks,Pass (Live),Son Heung-min,Pass (Live)
21,71,Harry Kane,Tottenham,0.07,,Off Target,13.0,Left Foot,,Érik Lamela,Pass (Live),Son Heung-min,Pass (Live)
22,82,Lucas Moura,Tottenham,0.12,0.04,Saved,11.0,Left Foot,,Lucas Moura,Take-On,Érik Lamela,Pass (Live)
23,85,Pascal Groß,Brighton,0.07,0.03,Saved,19.0,Left Foot,,Neal Maupay,Pass (Live),Dale Stephens,Pass (Live)
24,86,Lucas Moura,Tottenham,0.03,0.29,Saved,28.0,Right Foot,,Harry Kane,Pass (Live),Érik Lamela,Pass (Live)
25,87,Érik Lamela,Tottenham,0.03,,Blocked,26.0,Left Foot,,Lucas Moura,Pass (Live),Toby Alderweireld,Pass (Live)
0,9,Andre Gray,Watford,0.63,,Off Target,5.0,Right Foot,,Roberto Pereyra,Pass (Live),Tom Cleverley,Pass (Live)
1,12,Sebastian Prödl,Watford,0.05,,Off Target,9.0,Head,,Daryl Janmaat,Pass (Live),Tom Cleverley,Pass (Live)
2,19,John Egan,Sheffield Utd,0.02,,Off Target,14.0,Head,,,,,
3,19,Oliver McBurnie,Sheffield Utd,0.04,,Off Target,10.0,Head,,Oliver Norwood,Pass (Dead),John Egan,Shot
4,19,John Fleck,Sheffield Utd,0.04,0.2,Saved,25.0,Left Foot,,John Fleck,Take-On,John Lundstram,Pass (Live)
5,41,Abdoulaye Doucouré,Watford,0.02,,Blocked,33.0,Right Foot,,Tom Cleverley,Pass (Live),Daryl Janmaat,Pass (Live)
6,42,Sebastian Prödl,Watford,0.05,,Off Target,12.0,Head,,Tom Cleverley,Pass (Live),Roberto Pereyra,Pass (Live)
7,45,Callum Robinson,Sheffield Utd,0.1,0.58,Saved,12.0,Left Foot,Volley,Enda Stevens,Pass (Live),Oliver Norwood,Pass (Live)
8,,,,,,,,,,,,,
9,49,Danny Welbeck,Watford,0.52,0.62,Saved,15.0,Right Foot,,Danny Welbeck,Take-On,Andre Gray,Pass (Live)
10,53,Callum Robinson,Sheffield Utd,0.08,0.04,Saved,14.0,Right Foot,Volley,Oliver McBurnie,Pass (Live),John Lundstram,Pass (Live)
11,55,Enda Stevens,Sheffield Utd,0.02,,Off Target,32.0,Left Foot,,Oliver Norwood,Pass (Live),George Baldock,Pass (Live)
12,64,Roberto Pereyra,Watford,0.03,,Blocked,28.0,Left Foot,Volley,Daryl Janmaat,Pass (Live),Roberto Pereyra,Fouled
13,73,Lys Mousset,Sheffield Utd,0.03,,Blocked,30.0,Left Foot,,John Lundstram,Pass (Live),George Baldock,Pass (Live)
14,78,John Fleck,Sheffield Utd,0.03,,Blocked,26.0,Left Foot,,Oliver Norwood,Pass (Live),Lys Mousset,Pass (Live)
15,79,John Lundstram,Sheffield Utd,0.06,,Off Target,15.0,Left Foot,Volley,Lys Mousset,Fouled,Lys Mousset,Tackle
16,90+3,Craig Dawson,Watford,0.1,0.12,Saved,10.0,Head,,Gerard Deulofeu,Pass (Dead),Christian Kabasele,Fouled
17,90+4,Abdoulaye Doucouré,Watford,0.03,,Off Target,29.0,Right Foot,,Tom Cleverley,Pass (Live),Ismaila Sarr,Pass (Live)
0,5,Gylfi Sigurðsson,Everton,0.05,0.22,Saved,28.0,Right Foot,Free kick,Dominic Calvert-Lewin,Fouled,Fabian Delph,Pass (Live)
1,9,Erik Pieters,Burnley,0.03,,Off Target,21.0,Left Foot,Volley,Ben Mee,Pass (Live),Nick Pope,Pass (Live)
2,11,Jóhann Berg Guðmundsson,Burnley,0.05,0.03,Saved,8.0,Head,,Erik Pieters,Pass (Live),Ashley Westwood,Pass (Live)
3,14,Alex Iwobi,Everton,0.06,,Blocked,15.0,Right Foot,,Richarlison,Pass (Live),Gylfi Sigurðsson,Pass (Live)
4,22,Yerry Mina,Everton,0.05,,Off Target,11.0,Head,,Gylfi Sigurðsson,Pass (Dead),Alex Iwobi,Pass (Live)
5,35,Michael Keane,Everton,0.34,,Off Target,5.0,Right Foot,Volley,Morgan Schneiderlin,Pass (Live),Alex Iwobi,Pass (Live)
6,40,Gylfi Sigurðsson,Everton,0.06,,Off Target,15.0,Right Foot,,Séamus Coleman,Pass (Live),Séamus Coleman,Take-On
7,40,Alex Iwobi,Everton,0.44,,Blocked,10.0,Right Foot,,Gylfi Sigurðsson,Shot,,
8,,,,,,,,,,,,,
9,48,Alex Iwobi,Everton,0.03,,Blocked,21.0,Right Foot,,Lucas Digne,Pass (Live),Lucas Digne,Interception
10,52,Richarlison,Everton,0.04,0.04,Saved,19.0,Right Foot,,Alex Iwobi,Pass (Live),Morgan Schneiderlin,Pass (Live)
11,53,Ashley Barnes,Burnley,0.03,,Blocked,27.0,Right Foot,,,,,
12,58,Ashley Barnes,Burnley,0.06,,Off Target,13.0,Right Foot,,James Tarkowski,Pass (Live),Ben Mee,Pass (Dead)
13,63,Richarlison,Everton,0.05,,Blocked,13.0,Right Foot,,Fabian Delph,Pass (Live),,
14,72,Jeff Hendrick,Burnley,0.1,0.22,Goal,6.0,Right Foot,Volley,Ashley Westwood,Pass (Dead),,
15,75,Fabian Delph,Everton,0.03,,Blocked,29.0,Left Foot,,Morgan Schneiderlin,Pass (Live),Fabian Delph,Pass (Live)
16,76,Jóhann Berg Guðmundsson,Burnley,0.07,,Blocked,24.0,Left Foot,Free kick,Jay Rodriguez,Fouled,Jóhann Berg Guðmundsson,Pass (Live)
17,79,Michael Keane,Everton,0.14,,Off Target,7.0,Head,,Lucas Digne,Pass (Dead),,
18,80,Jay Rodriguez,Burnley,0.07,0.03,Saved,16.0,Right Foot,,Jeff Hendrick,Pass (Live),Dwight McNeil,Pass (Live)
19,81,Jóhann Berg Guðmundsson,Burnley,0.05,,Off Target,12.0,Left Foot,,Charlie Taylor,Pass (Live),Ashley Westwood,Pass (Live)
20,90+1,Chris Wood,Burnley,0.1,,Off Target,14.0,Right Foot,Volley,Ashley Westwood,Pass (Live),Dwight McNeil,Pass (Live)
