,Unnamed: 0_level_0_Minute,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Squad,Unnamed: 3_level_0_xG,Unnamed: 4_level_0_PSxG,Unnamed: 5_level_0_Outcome,Unnamed: 6_level_0_Distance,Unnamed: 7_level_0_Body Part,Unnamed: 8_level_0_Notes,SCA 1_Player,SCA 1_Event,SCA 2_Player,SCA 2_Event
6,,,,,,,,,,,,,
7,48.0,Armando Broja,Chelsea,0.22,,Off Target,7.0,Head,,Cole Palmer,Pass (Live),Conor Gallagher,Pass (Live)
8,55.0,Cole Palmer,Chelsea,0.04,0.08,Saved,30.0,Left Foot,,,,,
9,56.0,Alex Iwobi,Fulham,0.11,,Off Target,6.0,Right Foot,Volley,Antonee Robinson,Pass (Live),Willian,Pass (Live)
10,59.0,Alex Iwobi,Fulham,0.07,,Blocked,18.0,Right Foot,,Carlos Vinícius,Pass (Live),Timothy Castagne,Pass (Live)
11,62.0,Carlos Vinícius,Fulham,0.12,,Off Target,10.0,Head,,Harrison Reed,Pass (Live),Timothy Castagne,Pass (Live)
12,63.0,Ian Maatsen,Chelsea,0.15,,Woodwork,17.0,Left Foot,,Conor Gallagher,Pass (Live),Armando Broja,Pass (Live)
13,63.0,Enzo Fernández,Chelsea,0.32,0.31,Saved,11.0,Left Foot,,Ian Maatsen,Shot,,
14,65.0,Axel Disasi,Chelsea,0.08,,Off Target,9.0,Head,,Ian Maatsen,Pass (Dead),Enzo Fernández,Shot
15,66.0,Timothy Castagne,Fulham,0.02,,Blocked,12.0,Head,,Andreas Pereira,Pass (Dead),Tim Ream,Pass (Live)
16,74.0,Carlos Vinícius,Fulham,0.09,0.07,Saved,12.0,Head,,Alex Iwobi,Pass (Live),Timothy Castagne,Pass (Live)
17,77.0,Saša Lukić,Fulham,0.58,0.8,Saved,7.0,Right Foot,,Tom Cairney,Pass (Live),Willian,Pass (Live)
18,77.0,Timothy Castagne,Fulham,0.08,,Blocked,14.0,Right Foot,Volley,Saša Lukić,Shot,,
19,81.0,Conor Gallagher,Chelsea,0.06,,Blocked,19.0,Right Foot,,,,,
20,84.0,Willian,Fulham,0.01,0.12,Saved,32.0,Right Foot,,Tom Cairney,Pass (Live),Antonee Robinson,Pass (Live)
21,86.0,Carlos Vinícius,Fulham,0.03,,Off Target,9.0,Head,,Willian,Pass (Dead),Saša Lukić,Pass (Live)
0,15,Pelly Ruddock Mpanzu,Luton Town,0.02,,Off Target,25.0,Right Foot,,Carlton Morris,Pass (Live),Chiedozie Ogbene,Pass (Live)
1,16,Lyle Foster,Burnley,0.04,,Off Target,28.0,Right Foot,,Charlie Taylor,Pass (Live),,
2,21,Zeki Amdouni,Burnley,0.21,0.37,Saved,5.0,Head,,Josh Brownhill,Pass (Dead),,
3,22,Josh Cullen,Burnley,0.04,,Off Target,17.0,Right Foot,Volley,Josh Brownhill,Pass (Dead),Zeki Amdouni,Shot
4,28,Josh Brownhill,Burnley,0.04,,Off Target,26.0,Right Foot,,Zeki Amdouni,Pass (Live),Jordan Beyer,Pass (Live)
5,29,Zeki Amdouni,Burnley,0.13,,Off Target,21.0,Left Foot,,Zeki Amdouni,Take-On,Luca Koleosho,Pass (Live)
6,33,Chiedozie Ogbene,Luton Town,0.06,,Off Target,11.0,Head,,Issa Kaboré,Pass (Live),Chiedozie Ogbene,Pass (Live)
7,34,Jacob Brown,Luton Town,0.02,,Off Target,15.0,Head,,Alfie Doughty,Pass (Live),Carlton Morris,Pass (Live)
8,36,Pelly Ruddock Mpanzu,Luton Town,0.04,,Blocked,27.0,Right Foot,,Chiedozie Ogbene,Pass (Live),Reece Burke,Pass (Live)
9,38,Luca Koleosho,Burnley,0.03,,Off Target,19.0,Left Foot,,Josh Brownhill,Pass (Live),Lyle Foster,Pass (Live)
10,45,Josh Brownhill,Burnley,0.02,,Off Target,31.0,Right Foot,,Zeki Amdouni,Pass (Live),Lyle Foster,Pass (Live)
11,45+2,Lyle Foster,Burnley,0.45,0.76,Goal,19.0,Right Foot,,Josh Cullen,Pass (Live),Ameen Al-Dakhil,Pass (Live)
12,,,,,,,,,,,,,
13,47,Luca Koleosho,Burnley,0.01,,Blocked,27.0,Right Foot,,Josh Brownhill,Pass (Dead),Zeki Amdouni,Fouled
14,47,Luca Koleosho,Burnley,0.02,0.12,Saved,12.0,Left Foot,,Luca Koleosho,Shot,,
15,48,Josh Brownhill,Burnley,0.05,,Saved off Target,10.0,Right Foot,,Connor Roberts,Pass (Dead),Connor Roberts,Pass (Live)
16,49,Carlton Morris,Luton Town,0.07,,Off Target,10.0,Head,,Alfie Doughty,Pass (Dead),,
17,50,Jacob Brown,Luton Town,0.28,,Off Target,4.0,Head,,Carlton Morris,Pass (Live),Carlton Morris,Take-On
18,51,Chiedozie Ogbene,Luton Town,0.17,,Off Target,10.0,Right Foot,,Jacob Brown,Pass (Live),Jacob Brown,Take-On
19,54,Alfie Doughty,Luton Town,0.02,,Blocked,24.0,Left Foot,,Jacob Brown,Pass (Live),Carlton Morris,Pass (Live)
20,64,Tom Lockyer,Luton Town,0.04,,Blocked,11.0,Head,,Alfie Doughty,Pass (Dead),Marvelous Nakamba,Pass (Live)
21,64,Jacob Brown,Luton Town,0.09,,Blocked,9.0,Head,,Pelly Ruddock Mpanzu,Pass (Live),Elijah Adebayo,Pass (Live)
22,64,Reece Burke,Luton Town,0.05,0.05,Saved,10.0,Head,,Jacob Brown,Shot,,
23,70,Carlton Morris,Luton Town,0.06,,Off Target,9.0,Head,,Alfie Doughty,Pass (Dead),Carlton Morris,Pass (Live)
24,73,Carlton Morris,Luton Town,0.12,,Blocked,15.0,Right Foot,,Marvelous Nakamba,Pass (Live),Tahith Chong,Pass (Live)
25,78,Elijah Adebayo,Luton Town,0.08,,Off Target,9.0,Head,,Alfie Doughty,Pass (Dead),Chiedozie Ogbene,Pass (Live)
26,79,Tahith Chong,Luton Town,0.02,,Blocked,18.0,Right Foot,,Carlton Morris,Pass (Live),Alfie Doughty,Pass (Live)
27,81,Jay Rodriguez,Burnley,0.01,,Blocked,20.0,Right Foot,,,,,
28,84,Elijah Adebayo,Luton Town,0.13,0.22,Goal,8.0,Right Foot,,Reece Burke,Pass (Live),Tahith Chong,Pass (Live)
29,85,Jacob Bruun Larsen,Burnley,0.03,0.5,Goal,22.0,Left Foot,,Connor Roberts,Pass (Live),Sander Berge,Pass (Live)
30,88,Carlton Morris,Luton Town,0.04,,Off Target,10.0,Head,,Alfie Doughty,Pass (Dead),,
31,90+1,Jay Rodriguez,Burnley,0.02,,Off Target,25.0,Right Foot,,Jay Rodriguez,Take-On,Jay Rodriguez,Pass (Live)
32,90+8,Tom Lockyer,Luton Town,0.03,,Off Target,9.0,Head,,Alfie Doughty,Pass (Dead),Alfie Doughty,Take-On
0,3,Richarlison,Tottenham,0.53,,Off Target,2.0,Left Foot,Volley,Dejan Kulusevski,Pass (Live),James Maddison,Pass (Live)
1,4,Richarlison,Tottenham,0.24,0.42,Saved,10.0,Right Foot,Deflected,James Maddison,Pass (Live),Son Heung-min,Pass (Live)
2,6,Son Heung-min,Tottenham,0.03,,Blocked,22.0,Left Foot,,Cristian Romero,Pass (Live),Dejan Kulusevski,Pass (Live)
3,7,Pedro Porro,Tottenham,0.33,,Off Target,13.0,Right Foot,,Son Heung-min,Pass (Live),Pedro Porro,Pass (Live)
4,10,Son Heung-min,Tottenham,0.14,,Off Target,17.0,Left Foot,,James Maddison,Pass (Live),Cristian Romero,Pass (Live)
5,16,Micky van de Ven,Tottenham,0.02,,Off Target,31.0,Left Foot,,Pape Matar Sarr,Pass (Live),Yves Bissouma,Pass (Live)
6,17,Son Heung-min,Tottenham,0.07,0.1,Saved,15.0,Right Foot,,,,,
7,19,Richarlison,Tottenham,0.03,,Off Target,28.0,Right Foot,,Richarlison,Tackle,,
8,21,Marvelous Nakamba,Luton Town,0.04,,Off Target,27.0,Left Foot,,,,,
9,25,Carlton Morris,Luton Town,0.02,,Off Target,10.0,Other,,Alfie Doughty,Pass (Dead),Carlton Morris,Pass (Live)
10,26,Jacob Brown,Luton Town,0.02,,Blocked,18.0,Right Foot,,Pelly Ruddock Mpanzu,Pass (Live),Alfie Doughty,Pass (Live)
11,30,Dejan Kulusevski,Tottenham,0.03,0.45,Saved,15.0,Left Foot,,Pape Matar Sarr,Pass (Live),Pape Matar Sarr,Tackle
12,30,Richarlison,Tottenham,0.06,,Off Target,5.0,Head,,James Maddison,Pass (Dead),Dejan Kulusevski,Shot
13,33,James Maddison,Tottenham,0.06,,Off Target,29.0,Right Foot,Free kick,James Maddison,Fouled,Cristian Romero,Pass (Live)
14,45+2,James Maddison,Tottenham,0.14,,Off Target,17.0,Right Foot,,Son Heung-min,Pass (Live),Richarlison,Pass (Live)
15,,,,,,,,,,,,,
16,51,Pierre Højbjerg,Tottenham,0.04,,Blocked,21.0,Right Foot,Volley,,,,
17,52,Micky van de Ven,Tottenham,0.21,0.09,Goal,8.0,Left Foot,,James Maddison,Pass (Live),James Maddison,Take-On
18,56,Alfie Doughty,Luton Town,0.08,,Off Target,10.0,Left Foot,Volley,Pelly Ruddock Mpanzu,Pass (Live),Chiedozie Ogbene,Pass (Live)
19,60,Carlton Morris,Luton Town,0.08,0.06,Saved,10.0,Left Foot,,Carlton Morris,Take-On,Elijah Adebayo,Pass (Live)
20,62,Pedro Porro,Tottenham,0.03,,Off Target,20.0,Right Foot,,Pape Matar Sarr,Pass (Live),Son Heung-min,Pass (Live)
21,64,Jacob Brown,Luton Town,0.14,,Off Target,10.0,Head,,Alfie Doughty,Pass (Live),Pelly Ruddock Mpanzu,Pass (Live)
22,65,Chiedozie Ogbene,Luton Town,0.07,,Blocked,13.0,Left Foot,,Marvelous Nakamba,Pass (Live),,
23,67,Cauley Woodrow,Luton Town,0.15,0.07,Saved,22.0,Right Foot,,Carlton Morris,Pass (Live),,
24,73,Chiedozie Ogbene,Luton Town,0.03,,Blocked,23.0,Right Foot,,Reece Burke,Pass (Live),Tahith Chong,Pass (Live)
25,73,Alfie Doughty,Luton Town,0.02,,Blocked,15.0,Left Foot,,Reece Burke,Pass (Live),Chiedozie Ogbene,Shot
26,81,Carlton Morris,Luton Town,0.1,,Off Target,9.0,Head,,Carlton Morris,Pass (Live),Chiedozie Ogbene,Pass (Live)
27,90+7,Teden Mengi,Luton Town,0.02,,Off Target,28.0,Left Foot,,Carlton Morris,Pass (Live),Alfie Doughty,Pass (Live)
0,9,Cole Palmer,Chelsea,0.03,,Off Target,26.0,Left Foot,,Marc Cucurella,Pass (Live),Axel Disasi,Pass (Live)
1,14,Raheem Sterling,Chelsea,0.07,,Off Target,23.0,Right Foot,,Raheem Sterling,Take-On,Cole Palmer,Pass (Live)
2,15,Wilson Odobert,Burnley,0.08,0.16,Goal,11.0,Left Foot,,Lyle Foster,Pass (Live),Vitinho,Pass (Live)
3,22,Mike Trésor,Burnley,0.31,,Off Target,4.0,Right Foot,Volley,Wilson Odobert,Pass (Live),Sander Berge,Pass (Live)
4,37,Raheem Sterling,Chelsea,0.12,0.13,Saved,8.0,Left Foot,,Moisés Caicedo,Pass (Live),Enzo Fernández,Pass (Live)
5,44,Armando Broja,Chelsea,0.08,,Blocked,13.0,Right Foot,,Raheem Sterling,Pass (Live),Enzo Fernández,Pass (Live)
6,44,Cole Palmer,Chelsea,0.06,,Blocked,23.0,Left Foot,,Moisés Caicedo,Pass (Live),Levi Colwill,Pass (Live)
7,,,,,,,,,,,,,
8,50,Cole Palmer (pen),Chelsea,0.79,0.99,Goal,13.0,Left Foot,,Raheem Sterling,Fouled,Levi Colwill,Pass (Live)
9,54,Wilson Odobert,Burnley,0.02,0.16,Saved,23.0,Right Foot,,Charlie Taylor,Pass (Live),Josh Cullen,Pass (Live)
10,58,Enzo Fernández,Chelsea,0.1,0.1,Saved,17.0,Right Foot,,Nicolas Jackson,Pass (Live),Raheem Sterling,Pass (Live)
11,65,Raheem Sterling,Chelsea,0.31,0.71,Goal,11.0,Left Foot,,Conor Gallagher,Pass (Live),Moisés Caicedo,Tackle
12,75,Nicolas Jackson,Chelsea,0.3,0.9,Goal,10.0,Left Foot,,Nicolas Jackson,Take-On,Cole Palmer,Pass (Live)
13,78,Wilson Odobert,Burnley,0.05,,Blocked,18.0,Right Foot,Volley,Luca Koleosho,Pass (Live),Luca Koleosho,Take-On
14,80,Jacob Bruun Larsen,Burnley,0.1,,Blocked,25.0,Right Foot,Free kick,Josh Brownhill,Fouled,Wilson Odobert,Shot
15,81,Sander Berge,Burnley,0.04,,Blocked,9.0,Head,,Connor Roberts,Pass (Dead),Josh Brownhill,Pass (Live)
16,81,Luca Koleosho,Burnley,0.02,0.08,Saved,24.0,Right Foot,,Connor Roberts,Pass (Live),Josh Brownhill,Pass (Dead)
17,90+4,Lyle Foster,Burnley,0.09,,Off Target,18.0,Right Foot,,Josh Brownhill,Pass (Live),Jacob Bruun Larsen,Pass (Live)
18,90+7,Charlie Taylor,Burnley,0.02,,Blocked,29.0,Left Foot,,Connor Roberts,Pass (Live),Josh Brownhill,Pass (Dead)
19,90+7,Charlie Taylor,Burnley,0.03,,Off Target,20.0,Left Foot,Volley,Charlie Taylor,Shot,,
0,5,Aaron Hickey,Brentford,0.02,,Off Target,28.0,Left Foot,,Vitaly Janelt,Pass (Live),Mathias Jensen,Pass (Live)
1,6,Marcus Rashford,Manchester Utd,0.06,,Off Target,9.0,Head,,Casemiro,Pass (Live),Bruno Fernandes,Pass (Live)
2,7,Bryan Mbeumo,Brentford,0.09,,Off Target,10.0,Right Foot,Volley,Mads Roerslev,Pass (Live),Mathias Jensen,Pass (Live)
3,12,Rasmus Højlund,Manchester Utd,0.05,,Off Target,15.0,Head,,Diogo Dalot,Pass (Live),Harry Maguire,Pass (Live)
4,16,Yoane Wissa,Brentford,0.03,,Blocked,16.0,Right Foot,,Bryan Mbeumo,Pass (Live),Mads Roerslev,Pass (Live)
5,16,Aaron Hickey,Brentford,0.02,,Off Target,28.0,Left Foot,,Vitaly Janelt,Pass (Live),Bryan Mbeumo,Pass (Dead)
6,22,Mason Mount,Manchester Utd,0.09,,Blocked,14.0,Right Foot,,Bruno Fernandes,Pass (Live),André Onana,Pass (Live)
7,26,Mathias Jensen,Brentford,0.12,0.1,Goal,12.0,Left Foot,Deflected,,,,
8,28,Bruno Fernandes,Manchester Utd,0.07,,Blocked,13.0,Right Foot,,Diogo Dalot,Pass (Live),Mason Mount,Pass (Live)
9,37,Marcus Rashford,Manchester Utd,0.04,0.16,Saved,14.0,Right Foot,,Marcus Rashford,Take-On,Marcus Rashford,Take-On
10,38,Bryan Mbeumo,Brentford,0.03,,Off Target,23.0,Left Foot,,Mathias Jensen,Pass (Live),Bryan Mbeumo,Pass (Live)
11,44,Christian Nørgaard,Brentford,0.2,,Off Target,4.0,Other,,Bryan Mbeumo,Pass (Dead),Yoane Wissa,Pass (Live)
12,45,Yoane Wissa,Brentford,0.03,,Off Target,29.0,Right Foot,,Yoane Wissa,Take-On,Mathias Jensen,Pass (Live)
13,45+1,Casemiro,Manchester Utd,0.08,,Off Target,8.0,Head,,Diogo Dalot,Pass (Live),Harry Maguire,Pass (Live)
14,,,,,,,,,,,,,
15,53,Christian Eriksen,Manchester Utd,0.02,0.02,Saved,32.0,Right Foot,,Jonny Evans,Pass (Live),Marcus Rashford,Pass (Live)
16,55,Nathan Collins,Brentford,0.17,,Off Target,8.0,Head,,Kristoffer Ajer,Pass (Live),Mathias Jensen,Pass (Dead)
17,55,Marcus Rashford,Manchester Utd,0.02,,Off Target,28.0,Right Foot,,Sofyan Amrabat,Pass (Live),Mason Mount,Pass (Live)
18,62,Diogo Dalot,Manchester Utd,0.05,,Off Target,17.0,Right Foot,,Mason Mount,Pass (Live),Bruno Fernandes,Pass (Live)
19,64,Rasmus Højlund,Manchester Utd,0.04,,Off Target,18.0,Left Foot,,Sofyan Amrabat,Pass (Live),Victor Lindelöf,Pass (Live)
20,71,Bruno Fernandes,Manchester Utd,0.02,0.16,Saved,32.0,Right Foot,,Bruno Fernandes,Take-On,Christian Eriksen,Pass (Live)
21,72,Antony,Manchester Utd,0.02,,Blocked,27.0,Left Foot,Deflected,Diogo Dalot,Pass (Live),Bruno Fernandes,Pass (Live)
22,76,Alejandro Garnacho,Manchester Utd,0.05,,Off Target,16.0,Right Foot,,Sofyan Amrabat,Pass (Live),Diogo Dalot,Pass (Live)
23,78,Bruno Fernandes,Manchester Utd,0.05,,Off Target,25.0,Right Foot,,Alejandro Garnacho,Pass (Live),Rasmus Højlund,Pass (Live)
24,83,Neal Maupay,Brentford,0.04,0.14,Saved,26.0,Right Foot,,,,,
25,84,Christian Nørgaard,Brentford,0.21,0.1,Saved,6.0,Head,,Saman Ghoddos,Pass (Dead),Neal Maupay,Shot
26,86,Antony,Manchester Utd,0.03,,Blocked,21.0,Left Foot,,Rasmus Højlund,Pass (Live),Christian Eriksen,Pass (Live)
27,89,Bruno Fernandes,Manchester Utd,0.03,0.15,Saved,31.0,Right Foot,Free kick,Alejandro Garnacho,Fouled,Alejandro Garnacho,Take-On
28,90+1,Antony,Manchester Utd,0.05,,Off Target,17.0,Left Foot,,Alejandro Garnacho,Pass (Live),Harry Maguire,Pass (Live)
29,90+3,Diogo Dalot,Manchester Utd,0.14,0.06,Saved,17.0,Left Foot,,Alejandro Garnacho,Pass (Live),Christian Eriksen,Pass (Live)
30,90+3,Scott McTominay,Manchester Utd,0.1,0.38,Goal,12.0,Right Foot,,Diogo Dalot,Shot,,
31,90+6,Anthony Martial,Manchester Utd,0.16,0.1,Saved,13.0,Right Foot,,Bruno Fernandes,Pass (Live),Antony,Pass (Live)
32,90+7,Scott McTominay,Manchester Utd,0.28,0.53,Goal,7.0,Head,,Harry Maguire,Pass (Live),Bruno Fernandes,Pass (Dead)
0,8,James Garner,Everton,0.14,0.12,Goal,19.0,Right Foot,,,,,
1,13,Dominic Solanke,Bournemouth,0.02,,Off Target,15.0,Right Foot,Volley,Marcus Tavernier,Pass (Live),Lewis Cook,Pass (Live)
2,16,Dwight McNeil,Everton,0.04,,Off Target,17.0,Left Foot,,Abdoulaye Doucouré,Pass (Live),Amadou Onana,Pass (Live)
3,18,Jack Harrison,Everton,0.05,,Blocked,13.0,Right Foot,Deflected,Jack Harrison,Take-On,Ashley Young,Interception
4,18,Abdoulaye Doucouré,Everton,0.08,0.07,Saved,17.0,Right Foot,Deflected,Jarrad Branthwaite,Pass (Live),Jack Harrison,Shot
5,22,Jack Harrison,Everton,0.03,,Blocked,20.0,Left Foot,Volley,Vitaliy Mykolenko,Pass (Live),,
6,30,Milos Kerkez,Bournemouth,0.02,,Blocked,30.0,Left Foot,,Lewis Cook,Pass (Live),Ryan Christie,Pass (Live)
7,31,Philip Billing,Bournemouth,0.07,,Blocked,8.0,Left Foot,Volley,Dango Ouattara,Pass (Live),Lewis Cook,Pass (Live)
8,33,James Garner,Everton,0.03,,Off Target,28.0,Right Foot,,James Tarkowski,Pass (Live),Amadou Onana,Pass (Live)
9,35,Dango Ouattara,Bournemouth,0.03,,Off Target,20.0,Right Foot,Volley,Philip Billing,Pass (Live),Marcus Tavernier,Pass (Dead)
10,37,Vitaliy Mykolenko,Everton,0.05,,Blocked,12.0,Left Foot,Volley,Dwight McNeil,Pass (Dead),Ashley Young,Pass (Live)
11,37,Jack Harrison,Everton,0.02,0.05,Goal,26.0,Left Foot,,Jarrad Branthwaite,Pass (Live),James Garner,Pass (Dead)
12,44,Ashley Young,Everton,0.01,,Off Target,29.0,Right Foot,Volley,James Garner,Pass (Live),Dominic Calvert-Lewin,Pass (Live)
13,44,Ashley Young,Everton,0.05,,Off Target,24.0,Right Foot,,Ashley Young,Shot,,
14,45+2,Dominic Calvert-Lewin,Everton,0.18,,Woodwork,7.0,Head,,Jack Harrison,Pass (Live),Abdoulaye Doucouré,Pass (Live)
15,45+2,Amadou Onana,Everton,0.12,,Off Target,10.0,Right Foot,,Dwight McNeil,Pass (Live),Amadou Onana,Pass (Live)
16,,,,,,,,,,,,,
17,47,Abdoulaye Doucouré,Everton,0.07,0.08,Saved,14.0,Left Foot,,,,,
18,48,Marcus Tavernier,Bournemouth,0.02,,Blocked,28.0,Left Foot,,Joe Rothwell,Pass (Live),Philip Billing,Pass (Live)
19,59,Dominic Calvert-Lewin,Everton,0.04,,Off Target,17.0,Right Foot,,Jordan Pickford,Pass (Live),James Tarkowski,Pass (Live)
20,60,Jack Harrison,Everton,0.17,,Blocked,6.0,Head,,Dwight McNeil,Pass (Live),Abdoulaye Doucouré,Pass (Live)
21,60,Abdoulaye Doucouré,Everton,0.33,0.96,Goal,3.0,Right Foot,Volley,Jack Harrison,Shot,,
22,62,Abdoulaye Doucouré,Everton,0.18,,Off Target,9.0,Right Foot,Volley,Dwight McNeil,Pass (Live),Dwight McNeil,Take-On
23,64,Dominic Calvert-Lewin,Everton,0.18,,Off Target,16.0,Right Foot,,Jordan Pickford,Pass (Live),,
24,71,James Garner,Everton,0.03,,Blocked,24.0,Left Foot,,Dwight McNeil,Pass (Live),Abdoulaye Doucouré,Pass (Live)
25,72,Dominic Solanke,Bournemouth,0.04,,Blocked,16.0,Right Foot,,Luis Sinisterra,Pass (Live),Kieffer Moore,Pass (Live)
26,72,Dominic Solanke,Bournemouth,0.04,0.02,Saved,15.0,Head,,Adam Smith,Pass (Live),David Brooks,Pass (Live)
27,73,Abdoulaye Doucouré,Everton,0.05,,Off Target,24.0,Right Foot,,Dwight McNeil,Pass (Live),Dominic Calvert-Lewin,Pass (Live)
28,75,Amadou Onana,Everton,0.04,,Blocked,6.0,Head,,Dwight McNeil,Pass (Dead),,
29,75,Amadou Onana,Everton,0.05,0.03,Saved,6.0,Right Foot,Volley,Amadou Onana,Shot,,
30,76,James Garner,Everton,0.02,0.12,Saved,29.0,Right Foot,,Amadou Onana,Pass (Live),Abdoulaye Doucouré,Pass (Live)
31,77,Illia Zabarnyi,Bournemouth,0.21,,Blocked,5.0,Head,,Kieffer Moore,Pass (Live),Philip Billing,Pass (Live)
32,77,Dwight McNeil,Everton,0.18,0.2,Saved,14.0,Left Foot,,Abdoulaye Doucouré,Pass (Live),Jack Harrison,Pass (Live)
33,82,Kieffer Moore,Bournemouth,0.1,0.04,Saved,9.0,Head,,Dominic Solanke,Pass (Live),Philip Billing,Pass (Live)
34,87,Kieffer Moore,Bournemouth,0.11,,Off Target,4.0,Head,,Luis Sinisterra,Pass (Live),Kieffer Moore,Pass (Live)
35,89,Marcus Tavernier,Bournemouth,0.03,0.35,Saved,30.0,Left Foot,,Joe Rothwell,Pass (Live),,
36,90+5,Beto,Everton,0.34,,Off Target,6.0,Left Foot,,Beto,Take-On,Dwight McNeil,Pass (Live)
0,3,Willian,Fulham,0.06,,Blocked,17.0,Right Foot,,Carlos Vinícius,Pass (Live),Carlos Vinícius,Take-On
1,6,Bobby Reid,Fulham,0.18,,Blocked,8.0,Left Foot,,Antonee Robinson,Pass (Live),Willian,Pass (Live)
2,17,Carlos Vinícius,Fulham,0.04,0.07,Saved,21.0,Left Foot,Deflected,,,,
3,19,Willian,Fulham,0.39,0.23,Saved,14.0,Right Foot,,Willian,Take-On,Carlos Vinícius,Pass (Live)
4,19,Antonee Robinson,Fulham,0.05,,Off Target,23.0,Right Foot,,Willian,Shot,,
5,37,João Palhinha,Fulham,0.02,,Off Target,28.0,Right Foot,,Alex Iwobi,Pass (Live),Willian,Pass (Live)
6,42,Bobby Reid,Fulham,0.03,,Blocked,24.0,Right Foot,,Carlos Vinícius,Pass (Live),Bobby Reid,Pass (Live)
7,43,Willian,Fulham,0.04,,Blocked,29.0,Right Foot,,Alex Iwobi,Pass (Live),Andreas Pereira,Pass (Live)
8,45+8,Andreas Pereira,Fulham,0.03,,Off Target,26.0,Right Foot,,,,,
9,45+12,Andreas Pereira,Fulham,0.24,,Off Target,9.0,Right Foot,,Timothy Castagne,Pass (Live),Tim Ream,Pass (Dead)
10,,,,,,,,,,,,,
11,46,Andreas Pereira,Fulham,0.03,,Off Target,23.0,Right Foot,,Bobby Reid,Pass (Live),Antonee Robinson,Pass (Live)
12,47,Oliver Norwood,Sheffield Utd,0.02,,Blocked,32.0,Right Foot,,Cameron Archer,Pass (Live),Gustavo Hamer,Pass (Live)
13,48,Oliver McBurnie,Sheffield Utd,0.11,0.02,Saved,9.0,Head,,Oliver Norwood,Pass (Dead),Oliver Norwood,Shot
14,51,Alex Iwobi,Fulham,0.08,,Blocked,17.0,Right Foot,,Willian,Pass (Live),Alex Iwobi,Pass (Live)
15,51,Bobby Reid,Fulham,0.01,,Off Target,27.0,Right Foot,Volley,Alex Iwobi,Shot,,
16,53,Bobby Reid,Fulham,0.58,0.86,Goal,15.0,Right Foot,,Andreas Pereira,Pass (Live),Carlos Vinícius,Pass (Live)
17,65,Gustavo Hamer,Sheffield Utd,0.03,,Off Target,22.0,Right Foot,,Oliver Norwood,Pass (Dead),Anel Ahmedhodžić,Pass (Live)
18,67,Issa Diop,Fulham,0.03,0.27,Saved,13.0,Head,,Willian,Pass (Dead),Willian,Pass (Live)
19,68,Jayden Bogle,Sheffield Utd,0.4,,Off Target,5.0,Left Foot,Volley,James Mcatee,Pass (Live),,
20,76,Tom Cairney,Fulham,0.03,,Woodwork,28.0,Left Foot,,,,,
21,83,Harry Wilson,Fulham,0.04,,Woodwork,27.0,Left Foot,,Rodrigo Muniz,Interception,,
22,85,Rodrigo Muniz,Fulham,0.18,,Blocked,11.0,Right Foot,,Timothy Castagne,Pass (Live),Harry Wilson,Pass (Live)
23,88,Oliver McBurnie,Sheffield Utd,0.01,0.19,Saved,15.0,Head,,Oliver Norwood,Pass (Dead),James Mcatee,Fouled
24,88,Willian,Fulham,0.02,0.03,Saved,26.0,Right Foot,,Willian,Take-On,Harrison Reed,Pass (Live)
25,90+2,Willian,Fulham,0.12,0.39,Goal,17.0,Right Foot,,Tom Cairney,Pass (Live),Harry Wilson,Pass (Live)
0,15,Harry Toffolo,Nott'ham Forest,0.01,0.07,Saved,34.0,Left Foot,,Nicolás Domínguez,Pass (Live),Callum Hudson-Odoi,Pass (Live)
1,16,Serge Aurier,Nott'ham Forest,0.02,,Off Target,27.0,Right Foot,,Orel Mangala,Pass (Live),Orel Mangala,Pass (Live)
2,18,Serge Aurier,Nott'ham Forest,0.01,0.08,Saved,28.0,Right Foot,,Murillo,Pass (Live),Nicolás Domínguez,Pass (Live)
3,21,Morgan Gibbs-White,Nott'ham Forest,0.12,,Woodwork,18.0,Right Foot,Volley,Murillo,Pass (Live),Matt Turner,Pass (Live)
4,22,Orel Mangala,Nott'ham Forest,0.08,,Off Target,17.0,Right Foot,,Ibrahim Sangaré,Pass (Live),Callum Hudson-Odoi,Pass (Live)
5,28,Morgan Gibbs-White,Nott'ham Forest,0.03,,Off Target,18.0,Right Foot,Volley,Chris Wood,Pass (Live),Serge Aurier,Pass (Dead)
6,33,Jordan Ayew,Crystal Palace,0.31,,Off Target,10.0,Right Foot,Volley,Joachim Andersen,Pass (Live),Jesurun Rak Sakyi,Pass (Live)
7,41,Jesurun Rak Sakyi,Crystal Palace,0.07,,Blocked,13.0,Left Foot,Volley,Odsonne Édouard,Pass (Live),Marc Guéhi,Pass (Live)
8,45+2,Murillo,Nott'ham Forest,0.28,0.35,Saved,15.0,Right Foot,,Murillo,Take-On,Murillo,Take-On
9,45+2,Murillo,Nott'ham Forest,0.2,0.04,Saved,10.0,Right Foot,Volley,Murillo,Shot,,
10,,,,,,,,,,,,,
11,52,Willy Boly,Nott'ham Forest,0.05,,Blocked,8.0,Head,,Morgan Gibbs-White,Pass (Dead),Ibrahim Sangaré,Fouled
12,52,Orel Mangala,Nott'ham Forest,0.03,,Off Target,16.0,Right Foot,Volley,Willy Boly,Shot,,
