team-links
https://www.fotmob.com/en-GB/teams/8650/overview/liverpool
https://www.fotmob.com/en-GB/teams/9825/overview/arsenal
https://www.fotmob.com/en-GB/teams/10203/overview/nottingham-forest
https://www.fotmob.com/en-GB/teams/10261/overview/newcastle-united
https://www.fotmob.com/en-GB/teams/8456/overview/manchester-city
https://www.fotmob.com/en-GB/teams/8455/overview/chelsea
https://www.fotmob.com/en-GB/teams/10252/overview/aston-villa
https://www.fotmob.com/en-GB/teams/8678/overview/afc-bournemouth
https://www.fotmob.com/en-GB/teams/9879/overview/fulham
https://www.fotmob.com/en-GB/teams/10204/overview/brighton-hove-albion
https://www.fotmob.com/en-GB/teams/9937/overview/brentford
https://www.fotmob.com/en-GB/teams/9826/overview/crystal-palace
https://www.fotmob.com/en-GB/teams/8668/overview/everton
https://www.fotmob.com/en-GB/teams/10260/overview/manchester-united
https://www.fotmob.com/en-GB/teams/8586/overview/tottenham-hotspur
https://www.fotmob.com/en-GB/teams/8602/overview/wolverhampton-wanderers
https://www.fotmob.com/en-GB/teams/8654/overview/west-ham-united
https://www.fotmob.com/en-GB/teams/9902/overview/ipswich-town
https://www.fotmob.com/en-GB/teams/8197/overview/leicester-city
https://www.fotmob.com/en-GB/teams/8466/overview/southampton
