Unnamed: 0,id,playerName,eventType,shotType,situation,teamId,playerId,x,y,min,period,isOwnGoal,isBlocked,isOnTarget,isSavedOffLine,isFromInsideBox,blockedX,blockedY,goalCrossedY,goalCrossedZ,expectedGoals,expectedGoalsOnTarget,box,homeTeamId,awayTeamId,homeTeamName,awayTeamName,homeScore,awayScore,matchId,matchDate,teamColor,teamColorDark,onGoalShot.x,onGoalShot.y,onGoalShot.zoomRatio,minAdded
,2790659485,Curtis Jones,AttemptSaved,LeftFoot,RegularPlay,8491,933768,77.3043689336,28.034761904,71,SecondHalf,False,True,True,False,False,87.7485294116,30.22,33.39,1.219999994,0.0193597134202719,0,OutsideBox,8491,10024,England,Albania,2,0,4689384,2025-03-21T19:45:00Z,#6FA3E6,#FFFFFF,1.16137566137566,0.322751321164021,1,
,2800770923,Jarell Quansah,AttemptSaved,Header,FromCorner,8650,1107620,97.570175438,37.708,88,SecondHalf,False,True,True,False,True,100.732758621,35.525,32.17,1.219999994,0.0953243970870972,0,InsideBox,8650,8654,Liverpool,West Ham United,2,1,4506387,2025-04-13T13:00:00Z,#911712,#911712,1.48412698412698,0.322751321164021,1,
,2800770923,Jarell Quansah,AttemptSaved,Header,FromCorner,8650,1107620,97.570175438,37.708,88,SecondHalf,False,True,True,False,True,100.732758621,35.525,32.17,1.219999994,0.0953243970870972,0,InsideBox,8650,8654,Liverpool,West Ham United,2,1,4506387,2025-04-13T13:00:00Z,#911712,#911712,1.48412698412698,0.322751321164021,1,
,2709591459,Luis Diaz,Miss,RightFoot,RegularPlay,8650,860914,87.2117647056,42.46625,48,SecondHalf,False,False,False,False,False,,,21.3368152901,6.2704827704,0.059085451066494,0.0,OutsideBox,9902,8650,Ipswich Town,Liverpool,0,2,4506264,2024-08-17T11:30:00Z,#911712,#911712,2.0,0.495174232552872,0.298503108546211,
,2709596929,Luis Diaz,Miss,RightFoot,RegularPlay,8650,860914,100.6379310348,35.9825,55,SecondHalf,False,False,False,False,True,,,31.4075,3.6201379344,0.288994640111923,0.0,InsideBox,9902,8650,Ipswich Town,Liverpool,0,2,4506264,2024-08-17T11:30:00Z,#911712,#911712,1.48500008220217,0.677248677248677,0.707155375399886,
,2709622963,Luis Diaz,AttemptSaved,RightFoot,FastBreak,8650,860914,95.7368421041,41.8303125,88,SecondHalf,False,True,True,False,True,97.4736842099,40.805714286,36.21125,1.219999994,0.112410180270672,0.0,InsideBox,9902,8650,Ipswich Town,Liverpool,0,2,4506264,2024-08-17T11:30:00Z,#911712,#911712,0.415013227513228,0.322751321164021,1.0,
,2713407797,Luis Diaz,Goal,LeftFoot,FastBreak,8650,860914,91.6,38.872619049,13,FirstHalf,False,False,True,False,True,,,35.90625,0.9374736796,0.423667401075363,0.237494722008705,InsideBox,8650,9937,Liverpool,Brentford,2,0,4506278,2024-08-25T15:30:00Z,#911712,#911712,0.495701058201058,0.24800890994709,1.0,
,2713462137,Luis Diaz,AttemptSaved,RightFoot,RegularPlay,8650,860914,100.0689655176,28.791190475,49,SecondHalf,False,True,True,False,True,101.206896552,30.22,33.8475,1.219999994,0.119479149580002,0.0,InsideBox,8650,9937,Liverpool,Brentford,2,0,4506278,2024-08-25T15:30:00Z,#911712,#911712,1.04034391534392,0.322751321164021,1.0,
,2713478823,Luis Diaz,AttemptSaved,RightFoot,RegularPlay,8650,860914,92.2,32.0175,64,SecondHalf,False,False,True,False,True,103.8620689656,32.9325,30.95,0.2439999988,0.184037104249001,0.681961953639984,InsideBox,8650,9937,Liverpool,Brentford,2,0,4506278,2024-08-25T15:30:00Z,#911712,#911712,1.80687830687831,0.0645502642328042,1.0,
,2716419067,Luis Diaz,Goal,Header,RegularPlay,8650,860914,100.8275862072,38.368333335,35,FirstHalf,False,False,True,False,True,,,36.66875,1.5474736766,0.290977597236633,0.947012007236481,InsideBox,10260,8650,Manchester United,Liverpool,0,3,4506289,2024-09-01T15:00:00Z,#911712,#911712,0.293981481481481,0.409384570529101,1.0,
,2716427859,Luis Diaz,Goal,RightFoot,RegularPlay,8650,860914,92.6,30.7975,42,FirstHalf,False,False,True,False,True,,,30.7975,0.0834736838,0.320331871509552,0.723896145820618,InsideBox,10260,8650,Manchester United,Liverpool,0,3,4506289,2024-09-01T15:00:00Z,#911712,#911712,1.84722222222222,0.0220829851322751,1.0,
,2719901415,Luis Diaz,Post,RightFoot,RegularPlay,8650,860914,101.3017241382,45.752356684,17,FirstHalf,False,False,False,False,True,,,37.708,0.160526315,0.106467202305794,0.0,InsideBox,8650,10203,Liverpool,Nottingham Forest,0,1,4506298,2024-09-14T14:00:00Z,#911712,#911712,0.0190476190476195,0.0424672791005291,1.0,
,2723303151,Luis Diaz,AttemptSaved,RightFoot,RegularPlay,8650,860914,81.2461165056,43.7205095493,8,FirstHalf,False,False,True,False,False,104.3362068966,34.83875,34.1525,1.6630526234,0.0231084171682596,0.00906255841255188,OutsideBox,8650,8678,Liverpool,AFC Bournemouth,3,0,4506308,2024-09-21T14:00:00Z,#911712,#911712,0.959656084656084,0.439961011481482,1.0,
,2723336727,Luis Diaz,AttemptSaved,RightFoot,RegularPlay,8650,860914,100.6379310348,44.351082798,22,FirstHalf,False,False,True,False,True,103.2931034484,38.368333335,36.2875,0.7319999964,0.206457227468491,0.299717456102371,InsideBox,8650,8678,Liverpool,AFC Bournemouth,3,0,4506308,2024-09-21T14:00:00Z,#911712,#911712,0.39484126984127,0.193650792698413,1.0,
,2723346269,Luis Diaz,Goal,RightFoot,RegularPlay,8650,860914,92.4,25.2446875,26,FirstHalf,False,False,True,False,True,,,36.135,0.4045263138,0.125598788261414,0.858029246330261,InsideBox,8650,8678,Liverpool,AFC Bournemouth,3,0,4506308,2024-09-21T14:00:00Z,#911712,#911712,0.435185185185184,0.107017543333333,1.0,
,2723350201,Luis Diaz,Goal,LeftFoot,RegularPlay,8650,860914,99.3070175438,43.4402547721,28,FirstHalf,False,False,True,False,True,,,33.695,0.160526315,0.238487854599953,0.256512343883514,InsideBox,8650,8678,Liverpool,AFC Bournemouth,3,0,4506308,2024-09-21T14:00:00Z,#911712,#911712,1.08068783068783,0.0424672791005291,1.0,
,2727261957,Luis Diaz,AttemptSaved,RightFoot,RegularPlay,8650,860914,91.7,42.2928125,26,FirstHalf,False,True,True,False,True,94.9649122793,40.049285715,32.78,1.219999994,0.121801629662514,0.0,InsideBox,8602,8650,Wolverhampton Wanderers,Liverpool,1,2,4506322,2024-09-28T16:30:00Z,#911712,#911712,1.32275132275132,0.322751321164021,1.0,
,2730554831,Luis Diaz,AttemptSaved,LeftFoot,FastBreak,8650,860914,95.2543859636,44.9816560467,90,SecondHalf,False,True,True,False,True,96.5087719289,43.650445855,34.68625,1.219999994,0.0686444640159607,0.0,InsideBox,9826,8650,Crystal Palace,Liverpool,0,1,4506328,2024-10-05T11:30:00Z,#911712,#911712,0.818452380952381,0.322751321164021,1.0,0.0
,2736683759,Luis Diaz,AttemptSaved,RightFoot,RegularPlay,8650,860914,85.279411764,49.956178342,80,SecondHalf,False,False,True,False,False,103.6724137932,35.75375,35.75375,0.770526312,0.0290552228689194,0.0378480181097984,OutsideBox,8650,8455,Liverpool,Chelsea,2,1,4506396,2024-10-20T15:30:00Z,#911712,#911712,0.536044973544974,0.20384293968254,1.0,
,2736697819,Luis Diaz,Miss,RightFoot,RegularPlay,8650,860914,93.6,43.8606369379,90,SecondHalf,False,False,False,False,True,,,27.782619047,1.7850526228,0.0417635068297386,0.0,InsideBox,8650,8455,Liverpool,Chelsea,2,1,4506396,2024-10-20T15:30:00Z,#911712,#911712,2.0,0.287106843909682,0.607973040187618,6.0
,2746500237,Luis Diaz,Miss,Header,SetPiece,8650,860914,100.3534482762,41.7725,64,SecondHalf,False,False,False,False,True,,,43.16,5.3059310432,0.0415309481322765,0.0,InsideBox,8650,10252,Liverpool,Aston Villa,2,0,4506477,2024-11-09T20:00:00Z,#911712,#911712,0.0,0.579250113886463,0.412663755458516,
,2751355219,Luis Diaz,AttemptSaved,Header,FromCorner,8650,860914,96.9912280694,29.21142857,67,SecondHalf,False,False,True,False,True,103.577586207,32.6275,35.525,1.6630526234,0.0390258431434631,0.202154114842415,InsideBox,8466,8650,Southampton,Liverpool,2,3,4506542,2024-11-24T14:00:00Z,#911712,#911712,0.596560846560845,0.439961011481482,1.0,
,2751359767,Luis Diaz,AttemptSaved,LeftFoot,RegularPlay,8650,860914,96.3157894727,44.9816560467,71,SecondHalf,False,True,True,False,True,97.6666666661,43.5103184664,35.44875,1.219999994,0.0514434985816479,0.0,InsideBox,8466,8650,Southampton,Liverpool,2,3,4506542,2024-11-24T14:00:00Z,#911712,#911712,0.616732804232803,0.322751321164021,1.0,
,2751370805,Luis Diaz,AttemptSaved,RightFoot,RegularPlay,8650,860914,85.81617647,33.46625,80,SecondHalf,False,True,True,False,False,88.1779411764,33.46625,33.31375,1.219999994,0.0576074011623859,0.0,OutsideBox,8466,8650,Southampton,Liverpool,2,3,4506542,2024-11-24T14:00:00Z,#911712,#911712,1.18154761904762,0.322751321164021,1.0,
,2755394197,Luis Diaz,AttemptSaved,RightFoot,RegularPlay,8650,860914,95.640350876,42.6975,79,SecondHalf,False,True,True,False,True,101.206896552,37.756,34.7625,1.219999994,0.0603110417723656,0.0,InsideBox,10261,8650,Newcastle United,Liverpool,3,3,4506431,2024-12-04T19:30:00Z,#911712,#911712,0.798280423280423,0.322751321164021,1.0,
,2758868491,Luis Diaz,Miss,Header,RegularPlay,8650,860914,98.6315789471,35.14375,41,FirstHalf,False,False,False,False,True,,,33.77125,5.3059310432,0.398599892854691,0.0,InsideBox,8650,9879,Liverpool,Fulham,2,2,4506447,2024-12-14T15:00:00Z,#911712,#911712,1.02919763443198,0.677248677248677,0.48247894274481,
,2759012761,Luis Diaz,AttemptSaved,LeftFoot,RegularPlay,8650,860914,92.5,37.355,90,SecondHalf,False,True,True,False,True,97.8596491223,36.21125,34.99125,1.219999994,0.240639075636864,0.0,InsideBox,8650,9879,Liverpool,Fulham,2,2,4506447,2024-12-14T15:00:00Z,#911712,#911712,0.73776455026455,0.322751321164021,1.0,3.0
,2761659675,Luis Diaz,Miss,RightFoot,RegularPlay,8650,860914,82.4849514568,44.8415286581,4,FirstHalf,False,False,False,False,False,,,22.1075159274,0.802631575,0.0222513489425182,0.0,OutsideBox,8586,8650,Tottenham Hotspur,Liverpool,3,6,4506461,2024-12-22T16:30:00Z,#911712,#911712,2.0,0.0674906579735721,0.317847808491838,
,2761676695,Luis Diaz,Goal,Header,RegularPlay,8650,860914,97.3771929818,35.29625,23,FirstHalf,False,False,True,False,True,,,32.24625,0.609999997,0.335442334413528,0.550499975681305,InsideBox,8586,8650,Tottenham Hotspur,Liverpool,3,6,4506461,2024-12-22T16:30:00Z,#911712,#911712,1.46395502645503,0.161375660582011,1.0,
,2761679023,Luis Diaz,AttemptSaved,LeftFoot,RegularPlay,8650,860914,85.9235294112,26.1696875,26,FirstHalf,False,False,True,False,False,103.577586207,34.0,35.6775,0.2825263144,0.0449045486748219,0.0651978403329849,OutsideBox,8586,8650,Tottenham Hotspur,Liverpool,3,6,4506461,2024-12-22T16:30:00Z,#911712,#911712,0.556216931216931,0.0747424112169312,1.0,
,2761722679,Luis Diaz,AttemptSaved,RightFoot,FromCorner,8650,860914,96.5087719289,40.217380953,64,SecondHalf,False,False,True,False,True,103.2931034484,34.68625,32.39875,0.7319999964,0.0954179689288139,0.201446488499641,InsideBox,8586,8650,Tottenham Hotspur,Liverpool,3,6,4506461,2024-12-22T16:30:00Z,#911712,#911712,1.42361111111111,0.193650792698413,1.0,
,2761732321,Luis Diaz,Miss,RightFoot,FastBreak,8650,860914,86.0308823524,33.2375,76,SecondHalf,False,False,False,False,False,,,33.16125,3.7417931072,0.42641481757164,0.0,OutsideBox,8586,8650,Tottenham Hotspur,Liverpool,3,6,4506461,2024-12-22T16:30:00Z,#911712,#911712,1.15181019146924,0.677248677248677,0.684163962746636,
,2761737887,Luis Diaz,AttemptSaved,RightFoot,RegularPlay,8650,860914,86.5676470584,45.752356684,84,SecondHalf,False,False,True,False,False,103.4827586208,35.75375,32.78,0.2439999988,0.045593798160553,0.0595507472753525,OutsideBox,8586,8650,Tottenham Hotspur,Liverpool,3,6,4506461,2024-12-22T16:30:00Z,#911712,#911712,1.32275132275132,0.0645502642328042,1.0,
,2761739181,Luis Diaz,Goal,RightFoot,RegularPlay,8650,860914,97.3771929818,23.5788535077,85,SecondHalf,False,False,True,False,True,,,35.525,0.3274736826,0.156331554055214,0.396609276533127,InsideBox,8586,8650,Tottenham Hotspur,Liverpool,3,6,4506461,2024-12-22T16:30:00Z,#911712,#911712,0.596560846560845,0.0866332493650794,1.0,
,2762814885,Luis Diaz,AttemptSaved,RightFoot,FastBreak,8650,860914,96.7982456132,46.7332484042,23,FirstHalf,False,False,True,False,True,103.4827586208,36.8975,33.46625,1.9519999904,0.0517524071037769,0.108010210096836,InsideBox,8654,8650,West Ham United,Liverpool,0,5,4506502,2024-12-29T17:15:00Z,#911712,#911712,1.1412037037037,0.516402113862434,1.0,
,2762815111,Luis Diaz,Miss,Header,FromCorner,8650,860914,99.5948275866,26.69,23,FirstHalf,False,False,False,False,True,,,34.4575,4.2197241432,0.0424460582435131,0.0,InsideBox,8654,8650,West Ham United,Liverpool,0,5,4506502,2024-12-29T17:15:00Z,#911712,#911712,0.926573098305354,0.677248677248677,0.606674728755762,
,2762816891,Luis Diaz,Goal,RightFoot,RegularPlay,8650,860914,91.9,35.9825,30,FirstHalf,False,False,True,False,True,,,35.83,0.0834736838,0.11801964789629,0.279774993658066,InsideBox,8654,8650,West Ham United,Liverpool,0,5,4506502,2024-12-29T17:15:00Z,#911712,#911712,0.515873015873016,0.0220829851322751,1.0,
,2762822079,Luis Diaz,AttemptSaved,RightFoot,RegularPlay,8650,860914,83.9490291264,31.94125,45,FirstHalf,False,True,True,False,False,86.9970588232,32.24625,34.0,1.219999994,0.0514299422502518,0.0,OutsideBox,8654,8650,West Ham United,Liverpool,0,5,4506502,2024-12-29T17:15:00Z,#911712,#911712,1.0,0.322751321164021,1.0,3.0
,2762827507,Luis Diaz,AttemptSaved,RightFoot,RegularPlay,8650,860914,92.3,43.16,50,SecondHalf,False,True,True,False,True,95.2543859636,41.5990625,34.915,1.219999994,0.0629576668143272,0.0,InsideBox,8654,8650,West Ham United,Liverpool,0,5,4506502,2024-12-29T17:15:00Z,#911712,#911712,0.757936507936506,0.322751321164021,1.0,
,2763781661,Luis Diaz,Miss,RightFoot,RegularPlay,8650,860914,90.8,36.8975,13,FirstHalf,False,False,False,False,True,,,28.539047618,5.3059310432,0.155099377036095,0.0,InsideBox,8650,10260,Liverpool,Manchester United,2,2,4506508,2025-01-05T16:30:00Z,#911712,#911712,1.69703559038283,0.677248677248677,0.48247894274481,
,2765489809,Luis Diaz,Miss,RightFoot,RegularPlay,8650,860914,81.3587378648,43.16,24,FirstHalf,False,False,False,False,False,,,26.942142857,4.8280000072,0.023746969178319,0.0,OutsideBox,10203,8650,Nottingham Forest,Liverpool,1,1,4506518,2025-01-14T20:00:00Z,#911712,#911712,1.99004233785803,0.677248677248677,0.530240264329385,
,2766383707,Luis Diaz,AttemptSaved,RightFoot,FastBreak,8650,860914,94.9649122793,45.752356684,11,FirstHalf,False,True,True,False,True,96.5087719289,44.0007643265,34.53375,1.219999994,0.0855821669101715,0.0,InsideBox,9937,8650,Brentford,Liverpool,0,2,4506524,2025-01-18T15:00:00Z,#911712,#911712,0.858796296296295,0.322751321164021,1.0,
,2766389817,Luis Diaz,Miss,Header,RegularPlay,8650,860914,100.732758621,38.284285716,15,FirstHalf,False,False,False,False,True,,,40.217380953,0.2696842092,0.364293605089188,0.0,InsideBox,9937,8650,Brentford,Liverpool,0,2,4506524,2025-01-18T15:00:00Z,#911712,#911712,1.110223024625e-16,0.0433758541158512,0.607973040187618,
,2766437255,Luis Diaz,AttemptSaved,RightFoot,RegularPlay,8650,860914,92.0,30.22,42,FirstHalf,False,False,True,False,True,102.9137931036,33.61875,32.24625,0.4045263138,0.0701912641525269,0.241022303700447,InsideBox,9937,8650,Brentford,Liverpool,0,2,4506524,2025-01-18T15:00:00Z,#911712,#911712,1.46395502645503,0.107017543333333,1.0,
,2766482187,Luis Diaz,AttemptSaved,LeftFoot,FastBreak,8650,860914,96.605263157,40.973809524,55,SecondHalf,False,True,True,False,True,98.6315789471,39.713095239,36.5925,1.219999994,0.114395081996918,0.0,InsideBox,9937,8650,Brentford,Liverpool,0,2,4506524,2025-01-18T15:00:00Z,#911712,#911712,0.314153439153439,0.322751321164021,1.0,
,2766482269,Luis Diaz,Miss,RightFoot,FastBreak,8650,860914,94.0,45.1217834353,55,SecondHalf,False,False,False,False,True,,,41.141904762,0.2696842092,0.060248177498579,0.0,InsideBox,9937,8650,Brentford,Liverpool,0,2,4506524,2025-01-18T15:00:00Z,#911712,#911712,-2.22044604925e-16,0.0377608240640384,0.529270569402197,
,2766498251,Luis Diaz,AttemptSaved,RightFoot,RegularPlay,8650,860914,91.3,36.135,63,SecondHalf,False,False,True,False,True,103.1982758622,33.61875,35.525,0.4045263138,0.144753456115723,0.38309845328331,InsideBox,9937,8650,Brentford,Liverpool,0,2,4506524,2025-01-18T15:00:00Z,#911712,#911712,0.596560846560845,0.107017543333333,1.0,
,2771101535,Luis Diaz,AttemptSaved,RightFoot,FromCorner,8650,860914,101.4913793106,37.744,2,FirstHalf,False,True,True,False,True,102.629310345,37.27875,35.3725,1.219999994,0.177733048796654,0.0,InsideBox,8678,8650,AFC Bournemouth,Liverpool,0,2,4506613,2025-02-01T15:00:00Z,#911712,#911712,0.636904761904761,0.322751321164021,1.0,
,2771167729,Luis Diaz,AttemptSaved,Header,RegularPlay,8650,860914,99.0175438595,35.60125,32,FirstHalf,False,False,True,False,True,103.577586207,35.6775,35.3725,0.2439999988,0.496531516313553,0.399333745241165,InsideBox,8678,8650,AFC Bournemouth,Liverpool,0,2,4506613,2025-02-01T15:00:00Z,#911712,#911712,0.636904761904761,0.0645502642328042,1.0,
,2775461815,Luis Diaz,AttemptSaved,RightFoot,RegularPlay,8650,860914,90.2,21.8272611502,45,FirstHalf,False,True,True,False,True,92.4,23.4387261191,32.78,1.219999994,0.0392180606722832,0.0,InsideBox,8668,8650,Everton,Liverpool,2,2,4506436,2025-02-12T19:30:00Z,#911712,#911712,1.32275132275132,0.322751321164021,1.0,1.0
,2777224993,Luis Diaz,Goal,OtherBodyParts,FastBreak,8650,860914,97.6666666661,36.745,15,FirstHalf,False,False,True,False,True,,,33.31375,0.160526315,0.163892284035683,0.219700828194618,InsideBox,8650,8602,Liverpool,Wolverhampton Wanderers,2,1,4506628,2025-02-16T14:00:00Z,#911712,#911712,1.18154761904762,0.0424672791005291,1.0,
,2780328253,Luis Diaz,AttemptSaved,RightFoot,RegularPlay,8650,860914,92.9,49.7459872591,64,SecondHalf,False,False,True,False,True,103.9568965518,35.75375,32.39875,1.7079999916,0.0278243646025658,0.0939612314105034,InsideBox,8456,8650,Manchester City,Liverpool,0,2,4506640,2025-02-23T16:30:00Z,#911712,#911712,1.42361111111111,0.45185184962963,1.0,
,2781389823,Luis Diaz,Miss,LeftFoot,FastBreak,8650,860914,101.4913793106,40.553571429,73,SecondHalf,False,False,False,False,True,,,39.797142858,0.7127368386,0.369162172079086,0.0,InsideBox,8650,10261,Liverpool,Newcastle United,2,0,4506341,2025-02-26T20:15:00Z,#911712,#911712,-2.22044604925e-16,0.12294622645299,0.652045342436859,
,2785362691,Luis Diaz,Miss,RightFoot,FastBreak,8650,860914,91.4,46.452993627,40,FirstHalf,False,False,False,False,True,,,19.6552866269,3.7417931072,0.0568919517099857,0.0,InsideBox,8650,8466,Liverpool,Southampton,3,1,4506347,2025-03-08T15:00:00Z,#911712,#911712,2.0,0.260848230973845,0.26351171345734,
,2785366461,Luis Diaz,AttemptSaved,RightFoot,RegularPlay,8650,860914,90.8,33.8475,42,FirstHalf,False,True,True,False,True,92.7,34.0,34.99125,1.219999994,0.0669117718935013,0.0,InsideBox,8650,8466,Liverpool,Southampton,3,1,4506347,2025-03-08T15:00:00Z,#911712,#911712,0.73776455026455,0.322751321164021,1.0,
,2785415881,Luis Diaz,AttemptSaved,LeftFoot,RegularPlay,8650,860914,94.3859649107,47.15363057,53,SecondHalf,False,False,True,False,True,104.1465517242,36.05875,34.07625,1.4639999928,0.0221192948520184,0.0202223397791386,InsideBox,8650,8466,Liverpool,Southampton,3,1,4506347,2025-03-08T15:00:00Z,#911712,#911712,0.979828042328042,0.387301585396825,1.0,
,2785485489,Luis Diaz,AttemptSaved,RightFoot,RegularPlay,8650,860914,96.9912280694,22.3877707046,90,SecondHalf,False,True,True,False,True,98.3421052628,24.2094267564,32.85625,1.219999994,0.0615414306521416,0.0,InsideBox,8650,8466,Liverpool,Southampton,3,1,4506347,2025-03-08T15:00:00Z,#911712,#911712,1.30257936507937,0.322751321164021,1.0,3.0
,2795107001,Luis Diaz,AttemptSaved,RightFoot,RegularPlay,8650,860914,96.3157894727,46.5931210156,32,FirstHalf,False,True,True,False,True,98.2456140347,44.4211464923,37.05,1.219999994,0.054022166877985,0.0,InsideBox,8650,8668,Liverpool,Everton,1,0,4506372,2025-04-02T19:00:00Z,#911712,#911712,0.193121693121694,0.322751321164021,1.0,
,2795131087,Luis Diaz,AttemptSaved,RightFoot,RegularPlay,8650,860914,83.9490291264,39.292857144,56,SecondHalf,False,True,True,False,False,91.1,37.732,34.61,1.219999994,0.0618646927177906,0.0,OutsideBox,8650,8668,Liverpool,Everton,1,0,4506372,2025-04-02T19:00:00Z,#911712,#911712,0.838624338624339,0.322751321164021,1.0,
,2795145143,Luis Diaz,AttemptSaved,RightFoot,RegularPlay,8650,860914,94.8684210512,40.385476191,82,SecondHalf,False,True,True,False,True,100.5431034486,36.745,33.46625,1.219999994,0.150180175900459,0.0,InsideBox,8650,8668,Liverpool,Everton,1,0,4506372,2025-04-02T19:00:00Z,#911712,#911712,1.1412037037037,0.322751321164021,1.0,
,2797266235,Luis Diaz,Goal,RightFoot,RegularPlay,8650,860914,92.0,32.24625,72,SecondHalf,False,False,True,False,True,,,36.135,0.3659999982,0.229127079248428,0.608094334602356,InsideBox,9879,8650,Fulham,Liverpool,3,2,4506377,2025-04-06T13:00:00Z,#911712,#911712,0.435185185185184,0.0968253963492064,1.0,
,2800650551,Luis Diaz,AttemptSaved,RightFoot,RegularPlay,8650,860914,92.9,47.9943949016,6,FirstHalf,False,False,True,False,True,103.9568965518,36.05875,32.55125,0.2439999988,0.0370107218623161,0.0908040031790733,InsideBox,8650,8654,Liverpool,West Ham United,2,1,4506387,2025-04-13T13:00:00Z,#911712,#911712,1.3832671957672,0.0645502642328042,1.0,
,2800667829,Luis Diaz,Goal,RightFoot,RegularPlay,8650,860914,97.570175438,37.78,18,FirstHalf,False,False,True,False,True,,,34.915,0.1219999994,0.566306531429291,0.960973739624024,InsideBox,8650,8654,Liverpool,West Ham United,2,1,4506387,2025-04-13T13:00:00Z,#911712,#911712,0.757936507936506,0.0322751321164021,1.0,
,2800686891,Luis Diaz,AttemptSaved,Header,RegularPlay,8650,860914,101.681034483,33.31375,34,FirstHalf,False,True,True,False,True,102.629310345,33.16125,32.78,1.219999994,0.319187551736832,0.0,InsideBox,8650,8654,Liverpool,West Ham United,2,1,4506387,2025-04-13T13:00:00Z,#911712,#911712,1.32275132275132,0.322751321164021,1.0,
,2800769987,Luis Diaz,AttemptSaved,RightFoot,RegularPlay,8650,860914,94.675438595,22.8081528704,88,SecondHalf,False,True,True,False,True,97.4736842099,25.5915625,33.46625,1.219999994,0.0784422755241394,0.0,InsideBox,8650,8654,Liverpool,West Ham United,2,1,4506387,2025-04-13T13:00:00Z,#911712,#911712,1.1412037037037,0.322751321164021,1.0,
,2709590683,Mohamed Salah,AttemptSaved,LeftFoot,FromCorner,8650,292462,92.9,22.7380891761,47,SecondHalf,False,True,True,False,True,99.3070175438,30.22,37.12625,0.4430526294,0.0228830743581057,0.0,InsideBox,9902,8650,Ipswich Town,Liverpool,0,2,4506264,2024-08-17T11:30:00Z,#911712,#911712,0.172949735449736,0.11720969031746,1.0,
,2709604729,Mohamed Salah,Goal,LeftFoot,RegularPlay,8650,292462,99.0175438595,30.304,65,SecondHalf,False,False,True,False,True,,,35.3725,0.4045263138,0.413552075624466,0.816614091396332,InsideBox,9902,8650,Ipswich Town,Liverpool,0,2,4506264,2024-08-17T11:30:00Z,#911712,#911712,0.636904761904761,0.107017543333333,1.0,
,2709608701,Mohamed Salah,AttemptSaved,LeftFoot,RegularPlay,8650,292462,89.2,38.200238097,71,SecondHalf,False,False,True,False,True,101.1120689658,35.22,35.75375,0.3659999982,0.212004527449608,0.262161016464233,InsideBox,9902,8650,Ipswich Town,Liverpool,0,2,4506264,2024-08-17T11:30:00Z,#911712,#911712,0.536044973544974,0.0968253963492064,1.0,
,2709627487,Mohamed Salah,AttemptSaved,LeftFoot,RegularPlay,8650,292462,97.4736842099,23.1584713419,90,SecondHalf,False,False,True,False,True,104.1465517242,31.63625,33.695,1.0145263108,0.0550008900463581,0.0489509850740433,InsideBox,9902,8650,Ipswich Town,Liverpool,0,2,4506264,2024-08-17T11:30:00Z,#911712,#911712,1.08068783068783,0.268393203915344,1.0,4.0
,2713415903,Mohamed Salah,Miss,LeftFoot,RegularPlay,8650,292462,94.675438595,23.8591082849,21,FirstHalf,False,False,False,False,True,,,47.7141401244,4.2197241432,0.0864672511816025,0.0,InsideBox,8650,9937,Liverpool,Brentford,2,0,4506278,2024-08-25T15:30:00Z,#911712,#911712,1.110223024625e-16,0.307691485206012,0.275627926046539,
,2713481683,Mohamed Salah,AttemptSaved,LeftFoot,RegularPlay,8650,292462,93.0,18.3941401295,68,SecondHalf,False,False,True,False,True,104.051724138,32.6275,33.16125,1.1365263102,0.0352107472717762,0.0274155400693417,InsideBox,8650,9937,Liverpool,Brentford,2,0,4506278,2024-08-25T15:30:00Z,#911712,#911712,1.22189153439154,0.300668336031746,1.0,
,2713483575,Mohamed Salah,Goal,LeftFoot,RegularPlay,8650,292462,94.8684210512,25.4759375,70,SecondHalf,False,False,True,False,True,,,35.9825,0.2439999988,0.427544862031937,0.575361609458923,InsideBox,8650,9937,Liverpool,Brentford,2,0,4506278,2024-08-25T15:30:00Z,#911712,#911712,0.4755291005291,0.0645502642328042,1.0,
,2716459311,Mohamed Salah,Goal,LeftFoot,RegularPlay,8650,292462,91.2,28.37095238,56,SecondHalf,False,False,True,False,True,,,31.48375,0.2054736832,0.200503662228584,0.76600843667984,InsideBox,10260,8650,Manchester United,Liverpool,0,3,4506289,2024-09-01T15:00:00Z,#911712,#911712,1.6656746031746,0.0543581172486773,1.0,
,2716460859,Mohamed Salah,Miss,LeftFoot,RegularPlay,8650,292462,93.5,33.00875,57,SecondHalf,False,False,False,False,True,,,32.0175,4.2197241432,0.316199213266373,0.0,InsideBox,10260,8650,Manchester United,Liverpool,0,3,4506289,2024-09-01T15:00:00Z,#911712,#911712,1.3181832406768,0.677248677248677,0.606674728755762,
,2716461871,Mohamed Salah,AttemptSaved,LeftFoot,RegularPlay,8650,292462,93.3,20.0056050984,58,SecondHalf,False,True,True,False,True,95.7368421041,22.8081528704,35.75375,0.0898947364,0.059799712151289,0.0,InsideBox,10260,8650,Manchester United,Liverpool,0,3,4506289,2024-09-01T15:00:00Z,#911712,#911712,0.536044973544974,0.0237816762962963,1.0,
